链接,标题,日期,来源,精选日期,异常信息,记录时间
https://github.com/slavingia/skills,（https://github.com/slavingia/skills）,20260506,Web-GitHub,20260506,"通用解析失败: HTTPSConnectionPool(host='github.com', port=443): Max retries exceeded with url: /slavingia/skills (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D279199A90>, 'Connection to github.com timed out. (connect timeout=10)'))",2026-05-07 12:16:47
https://github.com/ReScienceLab/opc-skills,（https://github.com/ReScienceLab/opc-skills）,20260506,Web-GitHub,20260506,"通用解析失败: HTTPSConnectionPool(host='github.com', port=443): Max retries exceeded with url: /ReScienceLab/opc-skills (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D279199E50>, 'Connection to github.com timed out. (connect timeout=10)'))",2026-05-07 12:16:47
https://github.com/mattpocock/skills,（https://github.com/mattpocock/skills）,20260506,Web-GitHub,20260506,"通用解析失败: HTTPSConnectionPool(host='github.com', port=443): Max retries exceeded with url: /mattpocock/skills (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D279199F90>, 'Connection to github.com timed out. (connect timeout=10)'))",2026-05-07 12:16:47
https://github.com/jnMetaCode/superpowers-zh,（https://github.com/jnMetaCode/superpowers-zh）,20260506,Web-GitHub,20260506,"通用解析失败: HTTPSConnectionPool(host='github.com', port=443): Max retries exceeded with url: /jnMetaCode/superpowers-zh (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D27919A5D0>, 'Connection to github.com timed out. (connect timeout=10)'))",2026-05-07 12:16:47
https://x.com/dair_ai/status/2050956647909015788,（https://x.com/dair_ai/status/2050956647909015788）,20260506,Web-X,20260506,"通用解析失败: HTTPSConnectionPool(host='x.com', port=443): Max retries exceeded with url: /dair_ai/status/2050956647909015788 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D277166850>, 'Connection to x.com timed out. (connect timeout=10)'))",2026-05-07 12:16:47
https://x.com/omarsar0/status/2049492169887748365,（推文）,20260506,Web-X,20260506,"通用解析失败: HTTPSConnectionPool(host='x.com', port=443): Max retries exceeded with url: /omarsar0/status/2049492169887748365 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D277167110>, 'Connection to x.com timed out. (connect timeout=10)'))",2026-05-07 12:16:47
https://x.com/omarsar0/status/2048504655932760565,（推文）,20260506,Web-X,20260506,"通用解析失败: HTTPSConnectionPool(host='x.com', port=443): Max retries exceeded with url: /omarsar0/status/2048504655932760565 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D277165810>, 'Connection to x.com timed out. (connect timeout=10)'))",2026-05-07 12:16:47
https://x.com/omarsar0/status/2048783073547079816,（推文）,20260506,Web-X,20260506,"通用解析失败: HTTPSConnectionPool(host='x.com', port=443): Max retries exceeded with url: /omarsar0/status/2048783073547079816 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D277167610>, 'Connection to x.com timed out. (connect timeout=10)'))",2026-05-07 12:16:47
https://x.com/omarsar0/status/2050261229315477988,（推文）,20260506,Web-X,20260506,"通用解析失败: HTTPSConnectionPool(host='x.com', port=443): Max retries exceeded with url: /omarsar0/status/2050261229315477988 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D2771665D0>, 'Connection to x.com timed out. (connect timeout=10)'))",2026-05-07 12:16:47
https://x.com/dair_ai/status/2048909068409147460,JavaScript is not available.,20260506,Web-X,20260506,未提取日期,2026-05-07 12:16:47
https://x.com/omarsar0/status/2049252335105491147,JavaScript is not available.,20260506,Web-X,20260506,未提取日期,2026-05-07 12:16:47
https://x.com/dair_ai/status/2049493173639278818,（推文）,20260506,Web-X,20260506,通用解析失败: Response ended prematurely,2026-05-07 12:16:47
https://x.com/dair_ai/status/2049957482811056307,JavaScript is not available.,20260506,Web-X,20260506,未提取日期,2026-05-07 12:16:47
https://x.com/omarsar0/status/2049954716298494386,JavaScript is not available.,20260506,Web-X,20260506,未提取日期,2026-05-07 12:16:47
https://x.com/omarsar0/status/2048440985726955998,JavaScript is not available.,20260506,Web-X,20260506,未提取日期,2026-05-07 12:16:47
https://developers.openai.com/api/docs/models/chat-latest,（https://developers.openai.com/api/docs/models/chat-latest）,20260506,,20260506,未提取来源信息,2026-05-07 12:16:47
https://x.com/akshay_pachaar/status/2050941458614751327,JavaScript is not available.,20260506,Web-X,20260506,未提取日期,2026-05-07 12:16:47
https://github.com/vllm-project/vllm,（vLLM）,20260506,Web-GitHub,20260506,"通用解析失败: HTTPSConnectionPool(host='github.com', port=443): Read timed out.",2026-05-07 12:16:47
https://github.com/NVIDIA/TensorRT-LLM,（TensorRT-LLM）,20260506,Web-GitHub,20260506,"通用解析失败: HTTPSConnectionPool(host='github.com', port=443): Max retries exceeded with url: /NVIDIA/TensorRT-LLM (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D279199E50>, 'Connection to github.com timed out. (connect timeout=10)'))",2026-05-07 12:16:47
https://x.com/xiaoxiaodong01/status/2050453228652044789,JavaScript is not available.,20260506,Web-X,20260506,未提取日期,2026-05-07 12:16:47
