链接,标题,日期,星期,来源,精选日期,异常信息
https://mp.weixin.qq.com/s/r5aDx2ntV9E1QWM3oHe3kw,元：我在Cluade Code和Codex做了实测，开源给大家用用，它是万能底层基座,20260608,周一,微信-老金带你玩AI,20260608,
https://waytoagi.feishu.cn/wiki/MlROwXxgwiRniIkUmWlcFGVtnpS,元：我在Claude Code和Codex做了实测，开源给大家用用，它是万能底层基座,20260608,周一,飞书-通往AGI之路,20260608,
https://github.com/KimYx0207/Meta_Kim,"GitHub - KimYx0207/Meta_Kim: Governed execution layer for AI coding assistants: clarify intent, route capabilities, review evidence, verify results, and write back lessons across Claude Code, Codex, OpenClaw, and Cursor. · GitHub",20260608,\,Web-GitHub,20260608,
https://tffyvtlai4.feishu.cn/wiki/OhQ8wqntFihcI1kWVDlcNdpznFf,个人开源 AI 知识库（老铁点个 赞 谢谢）,20240704,周四,飞书OT分享,20260608,
https://mp.weixin.qq.com/s?__biz=MzI0NzU2MDgyNA==&mid=2247491415&idx=1&sn=8f5fef928275df4c595a4245bb2f3691,不懂代码照样造网站，老金15万字Claude Code+OpenClaw教程免费开源,20260225,周三,微信-老金带你玩AI,20260608,
https://www.aiking.dev,KimYx · 游戏制作人 × AIGC 探索者 | 个人主页,20260608,\,,20260608,未提取来源信息
https://mp.weixin.qq.com/s/rkAnkcMDOMVRdHOAIKnTcg,"开源：把自己""博客转推文""蒸馏成 Agent Skill",20260608,周一,微信-写增长的子木,20260608,
https://waytoagi.feishu.cn/wiki/VMjcwFPAoik8RfkDbfEc71bAnHh,"开源：把自己""博客转推文""蒸馏成 Agent Skill",20260608,周一,飞书-通往AGI之路,20260608,
https://github.com/JeffLi1993/content-repurposing-skills,GitHub - JeffLi1993/content-repurposing-skills: Reusable Agent skills for turning long-form blog content into social media posts · GitHub,20260608,\,Web-GitHub,20260608,
https://youmind.com/skills/g2tYvZbnZnQDfR,Best Blog Posts on Twitter - YouMind Skill,20260608,\,,20260608,未提取来源信息
https://mp.weixin.qq.com/s?__biz=MzkwMTM5OTcxMQ==&mid=2247484743&idx=1&sn=94a440db12b8c6dc8c73c3e835d6aede,别拍脑袋定目标了，分享一些出海增长的正确姿势,20260606,周六,微信-写增长的子木,20260608,
https://mp.weixin.qq.com/s?__biz=MzkwMTM5OTcxMQ==&mid=2247484733&idx=1&sn=97ce3329e656d2ec35d45d7fc3d20ef1,AI 工具站的三个真问题：选品、怎么做、谁会付钱,20260529,周五,微信-写增长的子木,20260608,
https://mp.weixin.qq.com/s/dZICYO2dZxp69qmMtht4fg,一句话，翻译任何视频 我把用了半年的视频翻译工具开源了,20260608,周一,微信-小互AI,20260608,
https://waytoagi.feishu.cn/wiki/Qnh0wZf60iO9BKkGFUXcokP2nMh,一句话，翻译任何视频 我把用了半年的视频翻译工具开源了,20260608,周一,飞书-通往AGI之路,20260608,
https://mp.weixin.qq.com/s/biZ2Cn1lqD8uAeCYK4WI8g,快速拥有自己的卡通IP桌宠，小白教程来喽！,20260608,周一,微信-阿真Irene,20260608,
https://waytoagi.feishu.cn/wiki/RQo1wEL6XiTRSekNqThcApXnnVc,快速拥有自己的卡通IP桌宠，小白教程来喽！,20260608,周一,飞书-通往AGI之路,20260608,
https://waytoagi.feishu.cn/wiki/XbSkwdWPkiTXPmkcjzec1UkgnKe,17 个让 Hermes 在你睡觉时自动运行的提示词,20260608,周一,飞书-通往AGI之路,20260608,
https://x.com/Mnilax/status/2063697740526399833,"Mnimiy on X: ""https://t.co/LPd0lcUCYN"" / X",20260608,\,Web-X,20260608,
https://mp.weixin.qq.com/s/3tD61I6xLWpjoOrF6goewA,规范驱动开发：Notion的AI工程工作流程丨How I AI,20260608,周一,微信-晚点再听LaterCast,20260608,
https://waytoagi.feishu.cn/wiki/FdNxw6CdLi70ymkciaNcq2cYnEb,规范驱动开发：Notion的AI工程工作流程丨How I AI,20260608,周一,飞书-通往AGI之路,20260608,
https://www.youtube.com/watch?v=pUHA_jNwuYE,Spec-driven development: the AI engineering workflow at Notion | Ryan Nystrom - YouTube,20260511,周一,Web-Youtube,20260608,
https://waytoagi.feishu.cn/wiki/K4gswKe11iB4B0k9RKccG2XKnGb,Claude Fable 5 / Mythos 5 全网信息整理（截至 2026-06-10）,20260609,周二,飞书-通往AGI之路,20260609,
https://www.anthropic.com/glasswing,（Project Glasswing）,20260609,\,,20260609,未提取来源信息
https://www.anthropic.com/news/glasswing-initial-update,（Initial update）,20260609,\,,20260609,未提取来源信息
https://www.anthropic.com/news/expanding-project-glasswing,（Expanding Project Glasswing）,20260609,\,,20260609,未提取来源信息
https://www.anthropic.com/news/claude-fable-5-mythos-5,Claude Fable 5 and Claude Mythos 5 \ Anthropic,20260609,\,,20260609,未提取来源信息
https://platform.claude.com/docs/en/about-claude/models/introducing-claude-fable-5-and-claude-mythos-5,Introducing Claude Fable 5 and Claude Mythos 5 - Claude API Docs,20260609,\,,20260609,未提取来源信息
https://x.com/testingcatalog/status/2063234385227252184,"🚨 AI News | TestingCatalog on X: ""BREAKING 🔥: A new Claude Mythos 5 model slug has been spotted via Dev Mode. 

Claude Mythos is planned to be released as its own model class, besides Haiku, Sonnet and Opus model families. 

Soon? 👀 https://t.co/1QCfYkbp2r"" / X",20260609,\,Web-X,20260609,
https://x.com/scaling01/status/2064142891149037765,"Lisan al Gaib on X: ""claude-fable-5 👀 https://t.co/1kKWgd2QML"" / X",20260609,\,Web-X,20260609,
https://x.com/bridgemindai/status/2064302526321529220,"BridgeMind on X: ""Claude Mythos is dropping TODAY.

It is releasing under the name ""Claude Fable 5"".

I will be testing Claude Fable 5 live as soon as it drops.

My 3 $200 Claude Max plans are ready.

If I hit usage limits, I buy a 4th $200 max subscription.

Are you ready? https://t.co/PVs7xLGZnL"" / X",20260609,\,Web-X,20260609,
https://x.com/matthewmillerai/status/2064303847447621728,"Matthew Miller on X: ""Claude Mythos is releasing today.

I have been vibe coding daily for over 3.5 years.

I've been in the space for the release of some pretty substantial model leaps like o1 and Opus 4.5.

@AnthropicAI , please give us another leap today."" / X",20260609,\,Web-X,20260609,
https://x.com/BlockBeatsAsia/status/2064244587879891429,"BlockBeats｜We're hiring! on X: ""🚨传 Anthropic 最强 Claude Mythos 同级模型将于近两日发布，链上世界或面临更严峻挑战

据一名科技记者爆料，Anthropic 计划于美国当地时间 6 月 9 日发布 Claude 5 系列首款通用大模型——Claude Fable 5。

该模型与仅向受控机构开放的 Claude Mythos 5 共享底层架构。

相比现有 Claude 系列，Fable https://t.co/iR8IxZjNio"" / X",20260609,\,Web-X,20260609,
https://x.com/daniel_mac8/status/2064329159845847502,"Dan McAteer on X: ""Claude Fable 5 will launch today. Where do we think it lands on FrontierCode?

We already know Mythos Preview is at 93.9% on SWE-Bench verified and 77.8% on SWE-Bench Pro.

A 5.3% gain and 8.6% gain over Opus 4.8, respectively.

Opus 4.8 is already *twice* as good as GPT-5.5.

If https://t.co/ciTrVEK8Ca"" / X",20260609,\,Web-X,20260609,
https://www.theverge.com/news/946725/anthropic-releases-claude-fable-5-mythos,Anthropic releases its first Mythos-class model Claude Fable  | The Verge,20260609,周二,Web_OT,20260609,
https://www.businessinsider.com/anthropic-claude-fable-5-mythos-class-model-release-2026-6,"Anthropic Releases Claude Fable 5, a 'Mythos-Class' Model - Business Insider",20260609,周二,Web_OT,20260609,
https://www.axios.com/2026/06/09/anthropic-mythos-class-safeguards,Just a moment...,20260609,\,,20260609,未提取来源信息
https://arxiv.org/abs/2605.17416,Benchmarking Mythos-Linked Bug Rediscovery,20260517,周日,Web-arxiv,20260609,
https://news.ycombinator.com/item?id=47679121,Project Glasswing: Securing critical software for the AI era | Hacker News,20260609,\,,20260609,未提取来源信息
https://www.hebbia.com/blog/which-model-will-give-me-the-edge,Introducing Hebbia's Financial AI Benchmark | Hebbia,20250912,周五,Web_OT,20260609,
https://blog.mozilla.org/en/privacy-security/ai-security-zero-day-vulnerabilities,The zero-days are numbered,20260609,\,,20260609,未提取来源信息
https://www.aisi.gov.uk/blog/our-evaluation-of-claude-mythos-previews-cyber-capabilities,Our evaluation of Claude Mythos Preview’s cyber capabilities | AISI Work,20260609,\,,20260609,未提取来源信息
https://xbow.com/blog/mythos-offensive-security-xbow-evaluation,XBOW - Mythos for Offensive Security: XBOW's Evaluation,20260609,\,,20260609,未提取来源信息
https://www.wolfssl.com/how-claude-mythos-preview-helped-harden-wolfssl,How Claude Mythos Preview helped harden wolfSSL - wolfSSL,20260420,周一,Web_OT,20260609,
https://claude.com/product/claude-security,Claude Security | Claude by Anthropic,20260609,\,,20260609,未提取来源信息
https://platform.claude.com/docs/en/about-claude/models/overview,Models overview - Claude API Docs,20260609,\,,20260609,未提取来源信息
https://support.claude.com/en/articles/15425996-data-retention-practices-for-mythos-class-models,Data retention practices for Mythos-class models | Claude Help Center,20260609,周二,Web_OT,20260609,
https://waytoagi.feishu.cn/wiki/ICj0w3bR9i3bVqk8wQncXSvynkB,这个日历，它不想让你干活了,20260609,周二,飞书-通往AGI之路,20260609,
http://floatboat.ai/zh/timeshop,Timeshop,20260609,\,,20260609,未提取来源信息
https://mp.weixin.qq.com/s/I501yfciAKefSveWmwKsAw,揭秘苹果全新 Siri AI 背后模型 苹果如何将 200 亿参数的模型塞进手机里,20260609,周二,微信-小互AI,20260609,
https://waytoagi.feishu.cn/wiki/HR23w4vv6iyGP2k4nTZcJFC8n2c,揭秘苹果全新 Siri AI 背后模型 苹果如何将 200 亿参数的模型塞进手机里,20260609,周二,飞书-通往AGI之路,20260609,
https://waytoagi.feishu.cn/wiki/Y5iYwu4RUijM4pkhoascFW68nQe,Loop Engineering（循环工程）,20260609,周二,飞书-通往AGI之路,20260609,
https://x.com/addyosmani/status/2064127981161959567,"Addy Osmani on X: ""https://t.co/hIe0UX7z6T"" / X",20260609,\,Web-X,20260609,
https://x.com/@steipete,JavaScript is not available.,20260609,\,Web-X,20260609,
https://x.com/steipete/status/2063697162748260627,"Peter Steinberger 🦞 on X: ""Here’s your monthly reminder that you shouldn’t be prompting coding agents anymore.

You should be designing loops that prompt your agents."" / X",20260609,\,Web-X,20260609,
https://x.com/@bcherny,JavaScript is not available.,20260609,\,Web-X,20260609,
https://x.com/rohanpaul_ai/status/2063289804708835412,X / ?,20260609,\,Web-X,20260609,
https://addyosmani.com/blog/agent-harness-engineering,AddyOsmani.com - Agent Harness Engineering,20260609,\,,20260609,未提取来源信息
https://addyosmani.com/blog/factory-model,AddyOsmani.com - The Factory Model: How Coding Agents Changed Software Engineering,20260609,\,,20260609,未提取来源信息
https://x.com/reach_vb/status/2063713960495558940,"Vaibhav (VB) Srivastav on X: ""You can do this directly in the Codex App:

1. Automations to run autonomous discovery and triage
2. Worktrees to work on isolated features
3. Skills to codify your project/ dev specific knowledge
4. Plugins/ Connectors to connect to tools that you work with
5. Sub-agents to"" / X",20260609,\,Web-X,20260609,
https://addyosmani.com/blog/long-running-agents,AddyOsmani.com - Long-running Agents,20260609,\,,20260609,未提取来源信息
https://addyosmani.com/blog/orchestration-tax,AddyOsmani.com - The Orchestration Tax,20260609,\,,20260609,未提取来源信息
https://addyosmani.com/blog/agent-skills,AddyOsmani.com - Agent Skills,20260609,\,,20260609,未提取来源信息
https://addyosmani.com/blog/intent-debt,AddyOsmani.com - The Intent Debt,20260609,\,,20260609,未提取来源信息
https://addyosmani.com/blog/code-agent-orchestra,AddyOsmani.com - The Code Agent Orchestra - what makes multi-agent coding work,20260609,\,,20260609,未提取来源信息
https://addyosmani.com/blog/adversarial-code-review,Page not found,20260609,\,,20260609,未提取来源信息
https://addyosmani.com/blog/code-review-ai,AddyOsmani.com - AI writes code faster. Your job is still to prove it works.,20260609,\,,20260609,未提取来源信息
https://mp.weixin.qq.com/s/IvsY6SKYydSkQG9GUJSqGQ,2026过半：一万字，把这半年AI发生的事讲明白,20260609,周二,微信-沃垠AI,20260609,
https://waytoagi.feishu.cn/wiki/DkxAwl7RCiBNArksHTKcors3nBg,2026过半：一万字，把这半年AI发生的事讲明白,20260609,周二,飞书-通往AGI之路,20260609,
https://mp.weixin.qq.com/s?__biz=MzIwMTU5OTQ1Nw==&mid=2653726379&idx=1&sn=a9278d57b1f41e7835b918004e758f77,万字干货！Agent Skills从入门到精通,20260413,周一,微信-沃垠AI,20260609,
https://mp.weixin.qq.com/s?__biz=MzIwMTU5OTQ1Nw==&mid=2653726437&idx=1&sn=45628619fa1b8f611e794de75b742792,最值得安装的20个Skills,20260420,周一,微信-沃垠AI,20260609,
https://mp.weixin.qq.com/s?__biz=MzIwMTU5OTQ1Nw==&mid=2653726780&idx=1&sn=c372bbdcc52eb2254d40cd42f09e8288,最值得推荐的20个宝藏Skills，小众但真香,20260502,周六,微信-沃垠AI,20260609,
https://mp.weixin.qq.com/s/_L2DS5ESJ24stcm3eVspng,a16z合伙人：AI使用成本，正在改写SaaS下一步丨a16z,20260609,周二,微信-晚点再听LaterCast,20260609,
https://waytoagi.feishu.cn/wiki/BGwhwnCATi7BTtkIVhOcPNQkn7g,a16z合伙人：AI使用成本，正在改写SaaS下一步丨a16z,20260609,周二,飞书-通往AGI之路,20260609,
https://www.youtube.com/watch?v=ktl8mNiWqMM,The Economics of AI Usage and What's Next For SaaS | Benedict Evans on a16z - YouTube,20260608,周一,Web-Youtube,20260609,
