链接,标题,日期,来源,精选日期,异常信息,记录时间
https://cli.devin.ai/docs/extensibility/hooks/lifecycle-hooks,Lifecycle Hooks - Devin for Terminal,20260516,,20260516,未提取来源信息,2026-05-23 11:28:14
https://code.claude.com/docs/en/hooks-guide,Automate workflows with hooks - Claude Code Docs,20260516,,20260516,未提取来源信息,2026-05-23 11:28:14
https://code.claude.com/docs/en/hooks,Hooks reference - Claude Code Docs,20260516,,20260516,未提取来源信息,2026-05-23 11:28:14
https://cli.devin.ai/docs/extensibility/hooks/overview,Hooks - Devin for Terminal,20260516,,20260516,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/codex/hooks,Hooks – Codex | OpenAI Developers,20260516,,20260516,未提取来源信息,2026-05-23 11:28:14
https://cursor.com/docs/hooks,Hooks | Cursor Docs,20260516,,20260516,未提取来源信息,2026-05-23 11:28:14
https://cursor.com/cli,"Cursor CLI — Run Agents in Terminal, GitHub Actions and Automations & Scripts",20260516,,20260516,未提取来源信息,2026-05-23 11:28:14
https://nlp.elvissaravia.com,AI Newsletter | elvis | Substack,20260517,,20260517,未提取来源信息,2026-05-23 11:28:14
https://www.goodfire.ai/research/a-geometric-calculator,A Geometric Calculator Inside a Neural Network,20260517,,20260517,未提取来源信息,2026-05-23 11:28:14
https://khala-music-ai.github.io/Khala-demo,khala-demo,20260518,,20260518,未提取来源信息,2026-05-23 11:28:14
https://www.digitalmusicnews.com/2026/05/14/distrokid-ai-credit-disclosure-what-it-looks-like,403 - Forbidden,20260518,,20260518,未提取来源信息,2026-05-23 11:28:14
https://www.linkedin.com/posts/naveen-rana-8b696823_azuremarketplace-aiaudio-generativeai-share-7460768404703158272-pAUJ/?utm_source=share&utm_medium=member_desktop&rcm=ACoAAEf4sYcB_7kwpHm7WTW6ML5ECD-H8EXZk8c,#azuremarketplace #aiaudio #generativeai #microsoft #scalingai | Naveen Rana,20260518,,20260518,未提取来源信息,2026-05-23 11:28:14
https://openai.com/codex,（OpenAI Codex 官网）,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://chatgpt.com,（https://chatgpt.com/）,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://nodejs.org/zh-cn,Node.js — 在任何地方运行 JavaScript,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://code.visualstudio.com,Visual Studio Code - The open source AI code editor | Your home for multi-agent development,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/codex/hooks,Hooks – Codex | OpenAI Developers,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/codex/mcp,Model Context Protocol – Codex | OpenAI Developers,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://github.com,GitHub · Change is constant. GitHub keeps you ahead. · GitHub,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://clawhub.ai,ClawHub,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://tavily.com,Tavily,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://api.search.brave.com,Brave Search API | Brave,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://www.firecrawl.dev,"Firecrawl - Search, Scrape, and Clean the Web for AI Agents",20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://www.mintlify.com/vercel-labs/agent-browser/quickstart,This page has moved,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://playwright.dev,Fast and reliable end-to-end testing for modern web apps | Playwright,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://www.volcengine.com/docs/6561/79820?lang=zh,小模型HTTP非流式接口--豆包语音-火山引擎,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://www.volcengine.com/docs/6561/79821?lang=zh,（https://www.volcengine.com/docs/6561/79821?lang=zh）,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://help.aliyun.com/zh/model-studio/qwen-tts,非实时语音合成-大模型服务平台百炼(Model Studio)-阿里云帮助中心,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://jina.ai/reader,Reader API,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://www.prisma.io/docs,Get started with Prisma | Prisma Documentation,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://clawhub.ai/shixiangyu2/prd-fullstack,PRD FullStack Skill — ClawHub,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://clawhub.ai/veeramanikandanr48/architecture-designer,Architecture Designer — ClawHub,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://clawhub.ai/zuoanco/fullstack-dev-engineer,fullstack-dev-engineer — ClawHub,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://help.aliyun.com/zh/avatar/avatar/developer-reference/api-avatar-2022-01-30-overview,全部API接口功能调用指南-虚拟数字人-阿里云,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://www.univibe.cc/console/auth?type=register&invite=0AMOYC,控制台 - UniVibe,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://bailian.console.aliyun.com/cn-beijing?spm=5176.29228872.J_TC9GqcHi2edq9zUs9ZsDQ.1.74cd38b1KvsK0z&tab=doc#/doc/?type=model&url=2949529,大模型服务平台百炼控制台,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://git-scm.com,Git,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://nodejs.org,Node.js — Run JavaScript Everywhere,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://code.visualstudio.com,Visual Studio Code - The open source AI code editor | Your home for multi-agent development,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://gitee.com/iamzhihuix/cc-switch-mirror,（https://gitee.com/iamzhihuix/cc-switch-mirror）,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://platform.minimaxi.com/subscribe/coding-plan?code=G4YsAHUVMT&source=link,MiniMax-与用户共创智能,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://platform.minimaxi.com/user-center/basic-information/interface-key,MiniMax-与用户共创智能,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://www.json.cn,JSON在线解析格式化验证 - JSON.cn,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://apimart.ai/zh/model/nano-banana-2-api,Nano Banana 2 API - 支持4K的下一代AI图像生成 | APIMart,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://sunkimk.github.io/sunkim-storefront,SUNKIM Storefront,20260519,,20260519,未提取来源信息,2026-05-23 11:28:14
https://github.com/guyue010/public-codex-skills/tree/main/skills/lark-to-codex-bridge,（https://github.com/guyue010/public-codex-skills/tree/main/skills/lark-to-codex-bridge）,20260520,Web-GitHub,20260520,"通用解析失败: HTTPSConnectionPool(host='github.com', port=443): Max retries exceeded with url: /guyue010/public-codex-skills/tree/main/skills/lark-to-codex-bridge (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1032)')))",2026-05-23 11:28:14
https://openai.com/index/openai-launches-the-deployment-company,（https://openai.com/index/openai-launches-the-deployment-company/）,20260520,,20260520,未提取来源信息,2026-05-23 11:28:14
https://openai.com/business/the-openai-deployment-company,（https://openai.com/business/the-openai-deployment-company/）,20260520,,20260520,未提取来源信息,2026-05-23 11:28:14
https://openai.com/careers/forward-deployed-engineer-%28fde%29-sf-san-francisco,（https://openai.com/careers/forward-deployed-engineer-%28fde%29-sf-san-francisco/）,20260520,,20260520,未提取来源信息,2026-05-23 11:28:14
https://openai.com/careers/forward-deployed-engineer-semiconductor-san-francisco,（https://openai.com/careers/forward-deployed-engineer-semiconductor-san-francisco/）,20260520,,20260520,未提取来源信息,2026-05-23 11:28:14
https://job-boards.greenhouse.io/anthropic/jobs/4985877008,"Job Application for Forward Deployed Engineer, Applied AI at Anthropic",20260520,,20260520,未提取来源信息,2026-05-23 11:28:14
https://www.palantir.com/docs/foundry/architecture-center/overview,Overview • Architecture center • Palantir,20260520,,20260520,未提取来源信息,2026-05-23 11:28:14
https://www.palantir.com/docs/foundry/use-case-examples/optimizing-production-with-erp-data-across-the-supply-chain,Use case examples • Consumer products • Optimize production with ERP data across the supply chain • Palantir,20260520,,20260520,未提取来源信息,2026-05-23 11:28:14
https://www.palantir.com/assets/xrfr7uokpv1b/7uEHPTEM0MkKtBFcx2zh63/9d75da5b76439717ac95135b5012479e/Palantir-Airbus-Partnership_Overview.pdf,（https://www.palantir.com/assets/xrfr7uokpv1b/7uEHPTEM0MkKtBFcx2zh63/9d75da5b76439717ac95135b5012479e/Palantir-Airbus-Partnership_Overview.pdf）,20260520,,20260520,未提取来源信息,2026-05-23 11:28:14
https://weread.qq.com/r/weread-skills,微信读书 Skill,20260520,,20260520,未提取来源信息,2026-05-23 11:28:14
https://www.bianjing-hours.art,汴京十二时辰 · 首页与马行街总页骨架,20260520,,20260520,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/codex/app/features,Features – Codex app | OpenAI Developers,20260521,,20260521,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/codex/app/browser,In-app browser – Codex app | OpenAI Developers,20260521,,20260521,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/codex/app/chrome-extension,Codex Chrome extension – Codex app | OpenAI Developers,20260521,,20260521,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/codex/app/computer-use,Computer Use – Codex app | OpenAI Developers,20260521,,20260521,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/codex/integrations/slack,Use Codex in Slack | OpenAI Developers,20260521,,20260521,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/api/docs/guides/tools-connectors-mcp,MCP and Connectors | OpenAI API,20260521,,20260521,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/codex/skills,Agent Skills – Codex | OpenAI Developers,20260521,,20260521,未提取来源信息,2026-05-23 11:28:14
https://openai.com/index/work-with-codex-from-anywhere,（https://openai.com/index/work-with-codex-from-anywhere/）,20260521,,20260521,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/codex/app/automations,Automations – Codex app | OpenAI Developers,20260521,,20260521,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/codex/memories,Memories – Codex | OpenAI Developers,20260521,,20260521,未提取来源信息,2026-05-23 11:28:14
https://developers.openai.com/codex/memories/chronicle,Chronicle – Codex | OpenAI Developers,20260521,,20260521,未提取来源信息,2026-05-23 11:28:14
https://www.aiking.dev,KimYx · 游戏制作人 × AIGC 探索者 | 个人主页,20260521,,20260521,未提取来源信息,2026-05-23 11:28:14
https://t.me/+_ZWrQN7GuDA3ZDEy,Telegram: Join Group Chat,20260522,,20260522,未提取来源信息,2026-05-23 11:28:14
https://platform.deepseek.com,DeepSeek,20260522,,20260522,未提取来源信息,2026-05-23 11:28:14
https://antigravity.google,Google Antigravity,20260522,,20260522,未提取来源信息,2026-05-23 11:28:14
https://docs.cloud.google.com/gemini-enterprise-agent-platform/build/managed-agents,Managed Agents API on Agent Platform overview  |  Gemini Enterprise Agent Platform  |  Google Cloud Documentation,20260522,,20260522,未提取来源信息,2026-05-23 11:28:14
http://adk.dev,Agent Development Kit (ADK) - Agent Development Kit (ADK),20260522,,20260522,未提取来源信息,2026-05-23 11:28:14
