链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://mp.weixin.qq.com/s/RA5C95yC_pjj_giHxgXknQ,“通用产品是空中楼阁”，潘宇扬聊 AI 硬件丨100 个 AI 创业者,20260114,周三,微信-晚点LatePost,PB-普,260117周,
https://mp.weixin.qq.com/s/V_O9DyPurTBIjI9rE9vyrA,AI让广泛兴趣成为护城河｜DAN KOE最新文章阅读推荐,20260112,周一,微信-汗青 AITalk,PB-普,260117周,
https://m.okjike.com/originalPosts/6964b621cc7b5bfc0434e291,安德森是a16z的联合创始人，在采访中，关于创业PMF和护城河的观点，非常有价值。,20260112,周一,APP-即刻,PB-普,260117周,
https://mp.weixin.qq.com/s/KnpY3ekQFOc5jYv6vHAa3g,16岁少年8个月拿下App Store排行榜，AI让一万小时法则失效了吗？,20260111,周日,微信-全球风口,PB-普,260117周,
https://www.xiaohongshu.com/discovery/item/696471190000000021030443?source=webshare&xhsshare=pc_web&xsec_token=ABrKw3UHTjLmX-5SnoAFKycF77E1OYrM6Jr0PcQgjBO0I=&xsec_source=pc_share,（AI动画「澪与纺」（4分46秒））,20260114,\,APP-小红书,PB-普,260117周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69677a830000000022023bfa?source=webshare&xhsshare=pc_web&xsec_token=AB5v7WIMfzl5N65QI027mZoq2htswlIwajCTLyVYxf2y4=&xsec_source=pc_share,（AI动画「感受梦、成为梦」（3分42秒，中国好创意大赛入围作品））,20260117,\,APP-小红书,PB-普,260117周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/6963499e0000000021028f33?source=webshare&xhsshare=pc_web&xsec_token=ABMdmw7OxQjBCkwqGrdnnSizeubkaHv4vxpT3tkrIxhZo=&xsec_source=pc_share,（AI电影短片「彗星追随」（13分9秒））,20260115,\,APP-小红书,PB-普,260117周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69621e5e000000001a02cd1c?source=webshare&xhsshare=pc_web&xsec_token=ABBMm4tWhq7LAw028W3ww295jR1qoO8pUXHWEzCPokBUg=&xsec_source=pc_share,（神仙上班也要打卡？（1分24秒））,20260113,\,APP-小红书,PB-普,260117周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69623f8b000000001a0260c4?source=webshare&xhsshare=pc_web&xsec_token=ABg_XQWrEodVZSoWvb2h2kp0_v4I-R-bOQYyW_RZJo_P0=&xsec_source=pc_share,（「时间」与「大师」（45秒））,20260113,\,APP-小红书,PB-普,260117周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/6960cc5d000000000e00c3e3?source=webshare&xhsshare=pc_web&xsec_token=ABvbTHQ6gPE9DBI-uuKIucNawrJoHMppTM7qSyrnuoLSc=&xsec_source=pc_share,（AI温情视频「致当年的自己」（4分17秒））,20260111,\,APP-小红书,PB-普,260117周,需要登录或无法访问
https://mp.weixin.qq.com/s/J5-nmM2DFoXoRSVzMY88og,打假AI视频第8集：日本重新定义造鞋业,20260110,周六,微信-元宇宙前沿,PB-普,260117周,
https://www.xiaohongshu.com/discovery/item/69624771000000001a0255dd?source=webshare&xhsshare=pc_web&xsec_token=ABg_XQWrEodVZSoWvb2h2kp5auU4NS3dNE3LfWjQpojFw=&xsec_source=pc_share,（AI治愈短片「晨雾笛声里的放牛娃」（40秒））,20260116,\,APP-小红书,PB-普,260117周,需要登录或无法访问
https://mp.weixin.qq.com/s/UAys_61r-1ik7kEreGbCog,今年最具启发的Claude Code用例：她用cc搭了8个Agent监控自己的生活,20260109,周五,微信-花叔,PB-普,260117周,
https://mp.weixin.qq.com/s/nRVVqPaGxWdNqNrUcurSXg,一文带你看懂，火爆全网的Skills到底是个啥。,20260113,周二,微信-数字生命卡兹克,PA-日周++,260117周,
https://github.com/anthropics/skills,GitHub - anthropics/skills: Public repository for Agent Skills · GitHub,20260114,\,Web-GitHub,PB-普,260117周,未提取日期
https://github.com/anthropics/skills/tree/main/skills/skill-creator%E3%80%82,File not found · GitHub,20260114,\,Web-GitHub,PB-普,260117周,未提取日期
https://mp.weixin.qq.com/s/MXIJzFJA8cAhUhmeVOdmSw,手把手教你用上开源版Claude Code，人人都可以体验编程Agent的魅力了。,20260112,周一,微信-数字生命卡兹克,PB-普,260117周,
https://opencode.ai/docs,Intro | AI coding agent built for the terminal,20260411,周六,Web_OT,PB-普,260117周,
https://opencode.ai/download,OpenCode | Download,20260113,\,,PB-普,260117周,未提取来源信息
https://raw.githubusercontent.com/NoeFabris/opencode-antigravity-auth/dev/README.md,（https://raw.githubusercontent.com/NoeFabris/opencode-antigravity-auth/dev/README.md）,20260113,\,,PB-普,260117周,未提取来源信息
https://github.com/code-yeongyu/oh-my-opencode,GitHub - code-yeongyu/oh-my-openagent: omo; the best agent harness - previously oh-my-opencode · GitHub,20260113,\,Web-GitHub,PB-普,260117周,未提取日期
https://github.com/code-yeongyu/oh-my-opencode/blob/master/README.md,oh-my-openagent/README.md at master · code-yeongyu/oh-my-openagent · GitHub,20260113,\,Web-GitHub,PB-普,260117周,未提取日期
https://mp.weixin.qq.com/s/QRek8OUN_BvBvOPr6ySvBA,简单快速的用 Claude Code 帮你创建 PPT 生成 Skills,20260109,周五,微信-歸藏的AI工具箱,PB-普,260117周,
https://m.okjike.com/originalPosts/6969ab8825bae566124afdf7,ClaudeCode真的超级方便，不止编程还能帮你下载YouTube和Bilibili视频，教一下怎么做主要通过yt-dlp和ffmpeg两个项目实现首先让ClaudeCode帮你安装yt-dlp和ffmpeg，直接自然语言跟他说就行。,20260116,周五,APP-即刻,PB-普,260117周,
https://mp.weixin.qq.com/s/93WmfW8SYfJRTGLASpupug,全球开发者狂喜！Claude Code史上最大更新，一次性1096次提交,20260111,周日,微信-新智元,PB-普,260117周,
https://claude.ai/,Just a moment...,,,,PB-普,260117周,未提取来源信息
https://mp.weixin.qq.com/s/TesDCI1v7ST9Rn2XIJRz1A,AI 支付，全球格局一览：4份协议、3条路线、2种生态,20260115,周四,微信-赛博禅心,PB-普,260117周,
https://mp.weixin.qq.com/s/FlPgyMvviVIYNWcH6fUUyw,百川开源医疗大模型 M3，王小川：今年会发布两款 ToC 产品，正在做硬件,20260114,周三,微信-Founder Park,PB-普,260117周,
https://mp.weixin.qq.com/s/MJtn8VoEmxl6Pvd8dzgrVg,账上仍有30亿元现金，王小川不下牌桌｜甲子光年,20260113,周二,微信-甲子光年,PB-普,260117周,
https://mp.weixin.qq.com/s/TRNxn1jHvkwJJt1XtaRjTw,苹果官宣：Siri 将由 Gemini 驱动，Claude 太贵被 Pass,20260113,周二,微信-赛博禅心,PB-普,260117周,
https://mp.weixin.qq.com/s/2j8bIWvTJ3IUVtmM5CeOcw,看到苹果和谷歌重磅联合声明的时候，我正在用 Gemini 写代码,20260113,周二,微信-MacTalk,PB-普,260117周,
https://mp.weixin.qq.com/s/UiinX23aAXkj1xyPG2Qb-Q,Anthropic深夜再出杀招！编码AI一键清空桌面，白领末日来临？,20260113,周二,微信-新智元,PB-普,260117周,
https://mp.weixin.qq.com/s/9Ko6gpTaj6jQJp59dQEfoA,马斯克宣布7天内开源𝕏推荐算法,20260111,周日,微信-量子位,PB-普,260117周,
https://m.okjike.com/originalPosts/69670d1825bae566120d9c6d,Antigravity开始支持Skills了，这下要爆发了他们文档写的不好，我摸索了一下怎么用，这里分享一下------Antigravity支持两种类型的Skills，Workspace和全局。,20260114,周三,APP-即刻,PB-普,260117周,
https://mp.weixin.qq.com/s/_8Tq4QIm8LnIIm4Rp2KfIA,黄仁勋CES演讲上火力全开，但反而暴露了英伟达的最大焦虑！,20260114,周三,微信-全球风口,PB-普,260117周,
https://mp.weixin.qq.com/s/2y0XaAgsgymyFu6KmvSe1Q,突发！明星AI独角兽开除CTO,20260115,周四,微信-智东西,PB-普,260117周,
https://mp.weixin.qq.com/s/BGwUtj7dXSLMdjGyi8BLrg,姚班传奇陈立杰入职OpenAI！16岁保送清华，30岁拿下UC伯克利助理教授,20260115,周四,微信-量子位,PB-普,260117周,
https://mp.weixin.qq.com/s/5Oh3YMWXMA8_ArQ_-x1zIQ,脑机接口大盘点：从科幻到现实，谁在引领这场“读心术”革命？,20260109,周五,微信-硅谷101,PB-普,260117周,
https://mp.weixin.qq.com/s/iwe83-_KXucEv-HpfTm_pA,谷歌Gemini和苹果的顶级华人科学家离职创业，剑指AGI,20260112,周一,微信-DataFunTalk,PB-普,260117周,
https://mp.weixin.qq.com/s/eqLji9ixnXwLEPs9HlhtoA,昔日开源明星被AI逼落斩杀线！收入暴跌80%，75%工程师被裁,20260112,周一,微信-量子位,PB-普,260117周,
https://mp.weixin.qq.com/s/SlnKGHss7fWnlta06oTTrA,一个全新的世界模型，终于让AI视频进入了“无限流”时代。,20260114,周三,微信-数字生命卡兹克,PB-普,260117周,
https://pixverse.ai/en/blog/pixverse-r1-next-generation-real-time-world-model,PixVerse-R1: Next-Generation Real-Time World Model | PixVerse,20260112,周一,Web_OT,PB-普,260117周,
https://mp.weixin.qq.com/s/TrxLExFaE6-rve8k5WzN5w,DeepSeek V4爆春节登场！四大杀招突袭全球编程王座，Claude危,20260110,周六,微信-新智元,PB-普,260117周,
https://mp.weixin.qq.com/s/0XbDNuSmV1j7WtAzZVDpVg,（特斯拉的语音助手系统，将接入豆包模型（以及 DeepSeek Chat）；目前仍在测试阶段）,20260116,\,微信X失效,PB-普,260117周,未提取日期
https://mp.weixin.qq.com/s/4g4ny5Szc1wCtPyd2BnEiQ,中国人形机器人霸场CES！智元宇树众擎全明星天团都来了,20260109,周五,微信-链感AI,PB-普,260117周,
https://mp.weixin.qq.com/s/jXNzpwluH7ZBZIK-SCfGww,第一批做AI漫剧的中年人，已经财务自由了?,20260110,周六,微信-凤凰WEEKLY,PB-普,260117周,
https://mp.weixin.qq.com/s/PckL7Gltk_NB47ZmBsk93w,20亿！强脑科技完成全球第二大单笔融资，锚定机器人的终极交互,20260108,周四,微信-机器人大讲堂,PB-普,260117周,
https://mp.weixin.qq.com/s/6clI9xaCR_8591seyl9_5g,强脑科技在WAIC发布全球最轻专业级灵巧手Revo 2，可轻松提起20公斤重物丨证券时报,20250730,周三,微信-BrainCo强脑科技,PB-普,260117周,
https://mp.weixin.qq.com/s/PEBt28UF37fPv0jLkSexog,国产具身模型开源“屠榜”，首杀Pi0.5获英伟达Jim Fan点赞！,20260112,周一,微信-AI科技评论,PB-普,260117周,
https://github.com/Spirit-AI-Team/spirit-v1.5,GitHub - Spirit-AI-Team/spirit-v1.5: Spirit-v1.5: A Robotic Foundation Model by Spirit AI · GitHub,20260113,\,Web-GitHub,PB-普,260117周,未提取日期
https://huggingface.co/Spirit-AI-robotics/Spirit-v1.5,Spirit-AI-robotics/Spirit-v1.5 · Hugging Face,20260113,\,Web-Huggingface,PB-普,260117周,未提取日期
https://www.spirit-ai.com/en/blog/spirit-v1-5,千寻智能spirit AI | 博客,20260113,\,,PB-普,260117周,未提取来源信息
https://mp.weixin.qq.com/s/yKwWzs-eXa00OW9_sC5kNA,具身智能DeepSeek时刻！千寻智能模型开源即登顶全球榜单,20260112,周一,微信-智东西,PB-普,260117周,
https://mp.weixin.qq.com/s/-Tb9mu9SYBH6ww9FoXcGkg,深度｜解读AnyGen：飞书在探索AI 办公的新形态,20260114,周三,微信-Z Potentials,PB-普,260117周,
https://mp.weixin.qq.com/s/gse1I315nY2DtzG7qqaY6A,Transformer已死？DeepMind正在押注另一条AGI路线,20260108,周四,微信-新智元,PA-日周++,260117周,
https://t.zsxq.com/vrlWx,一文搞懂 Agents 评测丨Anthropic 最新万字长文_20260115,20260115,周四,星球-AI产品经理大本营,PB-普,260117周,
https://t.zsxq.com/3lb8V,团员分享_6个 Deep Research Agent 架构拆解！这样设计才不翻车_@suda_20251223,20260113,周二,星球-AI产品经理大本营,PB-普,260117周,
https://mp.weixin.qq.com/s/dG3e8D3IqGsRxOvhit1Dow,看完 Manus、Cursor 分享后的最大收获：避免 Context 的过度工程化才是关键,20260109,周五,微信-Founder Park,PB-普,260117周,
https://mp.weixin.qq.com/s/jOuRBH-l6PmkZLleQGh8KA,闷声赚钱的 RL 生意：每个任务，200-20000 美元,20260113,周二,微信-赛博禅心,PB-普,260117周,
https://pavlovslist.com/,Pavlov's List: A List of RL Environment Startups,20260114,\,,PB-普,260117周,未提取来源信息
https://t.zsxq.com/eLswl,周日换频道（298）_团员分享_我该怎样，才能吸引你成为志愿者_@火の意志_20260111,20260111,周日,星球-AI产品经理大本营,PA-周++,260117周,
https://t.zsxq.com/NoBKg,内推福利_新增1个JD in 深圳_AI教育产品经理_共计101个_20260116,20260116,周五,星球-AI产品经理大本营,PB-普,260117周,
