链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://mp.weixin.qq.com/s/qF60QcE9G4x2xF9LGAM14A,Wan2.2-Animate又火了，5分钟让抠脚大汉秒变高冷女神。,20251030,周四,微信-数字生命卡兹克,PB-普,251101周,
https://tongyi.aliyun.com/wan/explore,万相 | 领先的AI视频与图像生成模型,20251031,\,,PB-普,251101周,未提取来源信息
https://github.com/Wan-Video/Wan2.2,GitHub - Wan-Video/Wan2.2: Wan: Open and Advanced Large-Scale Video Generative Models · GitHub,20251031,\,Web-GitHub,PB-普,251101周,未提取日期
https://mp.weixin.qq.com/s/s9k8Qi60PNXOHf04AcLvFQ,YouTube上最好的AI博主推荐,20251025,周六,微信-小北的梦呓,PB-普,251101周,
https://www.youtube.com/@LennysPodcast,Lenny's Podcast - YouTube,20251027,\,,PB-普,251101周,未提取来源信息
https://www.youtube.com/watch?v=u6J0zKP1_8c,- YouTube,20251027,\,Web-Youtube,PB-普,251101周,JS渲染页面、未提取日期、未提取日期
https://www.youtube.com/@LatentSpacePod,Latent Space - YouTube,20251027,\,,PB-普,251101周,未提取来源信息
https://www.youtube.com/@NoPriorsPodcast,"No Priors: AI, Machine Learning, Tech, & Startups - YouTube",20251027,\,,PB-普,251101周,未提取来源信息
https://www.youtube.com/@lexfridman,Lex Fridman - YouTube,20251027,\,,PB-普,251101周,未提取来源信息
https://www.youtube.com/watch?v=-7Qz7tSTfUU,- YouTube,20251027,\,Web-Youtube,PB-普,251101周,JS渲染页面、未提取日期、未提取日期
https://www.youtube.com/@aiDotEngineer,AI Engineer - YouTube,20251027,\,,PB-普,251101周,未提取来源信息
https://www.youtube.com/watch?v=v9JBMnxuPX8,- YouTube,20251027,\,Web-Youtube,PB-普,251101周,JS渲染页面、未提取日期、未提取日期
https://www.xiaoyuzhoufm.com/podcast/670f3da40d2f24f28978736f?s=eyJ1IjogIjYzOTQxOTQwZWRjZTY3MTA0YTgyNTJlOSJ9,跨国串门儿计划 | 小宇宙 - 听播客，上小宇宙,20260414,周二,Web_OT,PB-普,251101周,
https://m.okjike.com/originalPosts/69045aa41ed9b53c78d517d5,又一个必读内容，Huggingface 出品的 LLM 训练手册非常详细的介绍了完整的 LLM 训练流程，包括训练指南（是否需要预训练）、预训练、后训练、基础设,20251031,周五,APP-即刻,PB-普,251101周,
https://mp.weixin.qq.com/s/jPdLZ3157P5QoMdlQjqIhw,智驾巅峰之战2.0：新势力全线掉队,20251024,周五,微信-宇多田,PA-日周++,251101周,
https://mp.weixin.qq.com/s/LDsD_hMmsoOHpYGRP7bGIg,OpenAI 完成了资本重组，并以最大尺度进行了一场直播,20251029,周三,微信-赛博禅心,PB-普,251101周,
https://mp.weixin.qq.com/s/N2KEJJuazwXQy6jWDRJvYg,OpenAI终于快要上市了，也直面了这23个灵魂拷问。,20251029,周三,微信-数字生命卡兹克,PB-普,251101周,
https://mp.weixin.qq.com/s/ckM7X8NqH7eG3ypOBrPLGg,ChatGPT 更新：公司知识,20251025,周六,微信-赛博禅心,PB-普,251101周,
https://mp.weixin.qq.com/s/lBG1CmW2TkH5cbEpd6cweQ,"OpenAI IPO计划第一步曝光,奥特曼骚操作看傻华尔街",20251027,周一,微信-链感AI,PB-普,251101周,
https://mp.weixin.qq.com/s/HjWXMiRyywscYPpkZXxKiA,ChatGPT 更新了内置模型：gpt-5-oct-3,20251028,周二,微信-赛博禅心,PB-普,251101周,
https://mp.weixin.qq.com/s/6fDLFfGcyUJfw7UM0VP4NA,OpenAI产品线拉出来吓我一跳，奥特曼不愧是YC出身,20251027,周一,微信-量子位,PB-普,251101周,
https://mp.weixin.qq.com/s/dDtg-QsX9q7YzGhwfhWvFg,颤抖吧，Bug！OpenAI放出GPT-5「夜行神兽」，命中92%漏洞,20251031,周五,微信-新智元,PB-普,251101周,
https://mp.weixin.qq.com/s/xGBwrPYQ2bq1E3L1HnTB3w,Figma 如何战胜 Adobe 等六篇 | 42章经 AI Newsletter,20251026,周日,微信-42章经,PB-普,251101周,
https://mp.weixin.qq.com/s?__biz=MzY4OTIxMjczNA==&mid=2247491526&idx=1&sn=bd762f84adf96e8f476ffaa5a618f845,AI不是工具 | 黄仁勋GTC万字演讲全文,20251029,周三,微信-数字开物,PB-普,251101周,
https://mp.weixin.qq.com/s/UTALxR1QKPvy9RBbwC5qng,祝贺英伟达成为历史上第一家5万亿美元市值公司,20251029,周三,微信-互联网怪盗团,PB-普,251101周,
https://mp.weixin.qq.com/s/7VLTWQXe3esg0nS6e36dVA,阿里首款AI眼镜开售，一夜冲上Top 1！3329元起,20251024,周五,微信-智东西,PB-普,251101周,
https://mp.weixin.qq.com/s/iZOtfgO4HDj_Nq09XeDaXg,最近两年我最爱的数码产品，昨晚发新款了,20251024,周五,微信-产品犬舍,PB-普,251101周,
https://mp.weixin.qq.com/s/vJqksNRnMnl2STjJCnacLA,马斯克「世界模拟器」首曝，1天蒸馏人类500年驾驶经验！擎天柱同脑进化,20251027,周一,微信-新智元,PB-普,251101周,
https://mp.weixin.qq.com/s/-k3dO8WgXxtCxJLIBnvG5Q,老黄亲自站台，英伟达编程神器！Cursor 2.0自研模型狂飙4倍,20251030,周四,微信-新智元,PB-普,251101周,
https://mp.weixin.qq.com/s/yKHV70qGV08VUmHWqH-xrA,Coatue 最新报告：复盘 400 年、 30+ 次泡沫，我们离 AI 泡沫还很远,20251029,周三,微信-海外独角兽,PB-普,251101周,
https://mp.weixin.qq.com/s/XHbhZc7dRxXNPtPGkrwk2g,韩国，成了美国AI的香饽饽,20251027,周一,微信-赛博禅心,PB-普,251101周,
https://mp.weixin.qq.com/s/yTI-TxuMgOCrzT65bR9DXg,盲人复明！马斯克Neuralink联创实现人工视觉里程碑,20251026,周日,微信-量子位,PB-普,251101周,
https://mp.weixin.qq.com/s/9XD-osOnT1UEkWWiBCyuoA,a16z重磅报告：稳定币年交易额已达46万亿！但更大泡沫也在路上,20251029,周三,微信-全球风口,PB-普,251101周,
https://mp.weixin.qq.com/s/IUlI6CDJeC8e-1zY39RD5A,一夜之间，Claude猛转向！Coding转向白领，Anthropic内部负责人自曝设计思路，开发只是小切片，目标是所有复杂领域,20251028,周二,微信-51CTO技术栈,PB-普,251101周,
https://forms.gle/PqqHJZsD58VrTPU69,Claude for Excel research preview,20251029,\,,PB-普,251101周,未提取来源信息
https://mp.weixin.qq.com/s/K44wncLAZP7NOpxCi1a4rw,外骨骼消费浪潮：精准PMF引爆小众市场,20251031,周五,微信-邹霖,PB-普,251101周,
https://mp.weixin.qq.com/s/exx4WA-bY-6rZ-oDeBxQdw,速递｜获1.34亿美元巨额种子轮，General Intuition利用电子游戏，训练智能体空间推理能力,20251017,周五,微信-Z Potentials,PB-普,251101周,
https://mp.weixin.qq.com/s/Zjg-zW63JJW2dYbH5JcA-w,月之暗面将完成新一轮融资，引入海外投资机构,20251025,周六,微信-雷峰网,PB-普,251101周,
https://mp.weixin.qq.com/s/3rGpJFp4oXT6VFxzMtuOyQ,杀出重围！常州这家企业冲击港股，要抢“工业具身智能机器人第一股”，毛利率碾压同行！,20251025,周六,微信-机器人大讲堂,PB-普,251101周,
https://mp.weixin.qq.com/s/UJwfMM1nFqCqKKPyCUfeCw,30 个月，一个周榜的诞生与消失,20251025,周六,微信-晚点LatePost,PB-普,251101周,
https://mp.weixin.qq.com/s/D2IxbhyGRqGwweIypy-0sA,才知道百度和阿里为什么能联手瓜分市场了,20251029,周三,微信-MacTalk,PB-普,251101周,
https://mp.weixin.qq.com/s/-_xgvAnOULcyU7OLn33N0Q,黄仁勋口中的“中国硅谷”，正在批量生产AI独角兽,20251027,周一,微信-智东西,PB-普,251101周,
https://mp.weixin.qq.com/s/7pyXFXqWDbh2h_PBNPIE8A,芯片“解剖师”的劣迹：起底被中国制裁的TechInsights,20251028,周二,微信-土人观芯,PB-普,251101周,
https://mp.weixin.qq.com/s/Dyw2uWJJEK_ocjv5l4CW0Q,站在内容创作者与机器人的交界处：聊聊3D数字人的进化,20251029,周三,微信-硅谷101,PB-普,251101周,
https://mp.weixin.qq.com/s/kFJPm76c5czmxWdF-TTLUA,Thinking Machines 发布又一神作「在线策略蒸馏」 ，LLM后训练效率飙升50-100倍,20251028,周二,微信-AI寒武纪,PB-普,251101周,
https://thinkingmachines.ai/blog/on-policy-distillation/,On-Policy Distillation - Thinking Machines Lab,20251029,\,,PB-普,251101周,未提取来源信息
https://mp.weixin.qq.com/s/RZc3qg0KeakTa-kf6c0jVg,只要强化学习1/10成本！翁荔的Thinking Machines盯上了Qwen的黑科技,20251028,周二,微信-新智元,PB-普,251101周,
https://mp.weixin.qq.com/s/Td8d_Pxa3q8NgLTwGEXjjQ,深度｜登顶世界第一，全球具身核心圈用脚投票，卡住行业脖子的数据难题现破局曙光,20251027,周一,微信-Z Potentials,PB-普,251101周,
https://t.zsxq.com/svb9t,重要福利（72小时内）_免费开通小报童「黄钊的AI日报·第九季」_20251030,20251030,周四,星球-AI产品经理大本营,PA-周++,251101周,
https://t.zsxq.com/Lqfiq,周日换频道（293）_「成长搭子群」内部分享精选22（10个内容点）_20251026,20251026,周日,星球-AI产品经理大本营,PA-周++,251101周,
http://xhslink.com/o/9hASNzQ1fxD,（AI视频：松鹤图（44秒））,20251031,\,APP-小红书,PB-日,251101周,需要登录或无法访问
https://mp.weixin.qq.com/s/7g7ZEGKVlT2OLfSGRMKzhA,李沐：年度演讲谈智能体！,20251028,周二,微信-Datawhale,PB-日,251101周,
https://mp.weixin.qq.com/s/m7OxkZj5RmvhwKgoIVC7sQ,Z Potentials｜专访YC录取的华人团队，用Agent重塑Excel的亿万级生意，她押注电子表格的下一个Gamma,20251025,周六,微信-Z Potentials,PB-日,251101周,
https://mp.weixin.qq.com/s/sgM3GGXRB0cnSJyqdIs_Jw,OpenAI 投资人 Reid Hoffman 点名的 AI 三大“低估赛道”，为什么现在？,20251023,周四,微信-AI 深度研究员,PB-日,251101周,
