链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://mp.weixin.qq.com/s/BtLflbyeB8wkrZwyicYJsQ,重注AI，暴跌32%！SaaS之王到底输在哪里？,20250909,周二,微信-ToB老人家,PB-普,250913周,
https://m.okjike.com/originalPosts/68bf296ee5597c28d3c7da70,微信搜索框默默升级了AI功能，冷不丁长出俩新按钮：📷AI识图+➕AI阅读。,20250908,周一,APP-即刻,PB-普,250913周,
https://m.okjike.com/reposts/68c2757b9abf187838240768,即梦刚才宣布从今天（0911） 下午 3 点开始，即梦AI - 即刻App,20250912,\,,PB-普,250913周,未提取来源信息
https://m.okjike.com/originalPosts/68c424442393a294a6cd8c60,"MiniMax居然发了一个音乐模型Music1.5试了一下真不错，解决了没有好用的音乐生成API的问题最长生成时间超过了四分钟；相较于之前的版本在人声、器乐、演奏和歌曲结构上都有优化；感觉跟Suno已经差不多了，而且价格比Suno便宜的多，C端单价一首歌只需要一毛钱；支持简洁模式，也支持自定义歌词和歌曲结构生成；支持一些非常小众的民族乐器的生成；你可以选择16种风格×11种情绪×10个场景这种丰富的组合来生成音乐；每个生成的音乐放30秒，几个测试音乐的提示词分别为：首先是主流金曲风格，主要考验音乐性与人声质感夏日都市流行,活力女声,轻快鼓点,浪漫氛围,关于一场偶遇；CityPop,80年代复古合成器,甜美女声,律动感,都市夜晚；电子与氛围场景，主要考验编曲层次与动态赛博朋克电子,机械节奏,冰冷女声,霓虹灯下的追逐,强烈的节奏感；史诗感,宏大教堂氛围,福音合唱,多声部和声,管弦乐团。",20250912,周五,APP-即刻,PB-普,250913周,
https://mp.weixin.qq.com/s/uIPowjW2o-KP7P4EwJXmGA,阅兵式上展示的机器狼+激光武器，都已经民用化？,20250910,周三,微信-机器人大讲堂,PB-普,250913周,
https://mp.weixin.qq.com/s/TRglg0ZQvsxBPPkiLOjDXg,追觅扫地机，爬上楼梯,20250909,周二,微信-科技暴论,PB-普,250913周,
https://mp.weixin.qq.com/s/xuXVmstGAfqZgHard9PkiA,从扫地机到割草机：石头的「功夫」，藏在技术与极致体验里,20250908,周一,微信-雷峰网,PB-普,250913周,
https://mp.weixin.qq.com/s/U5QJ0w8OMUkyOa-lS08FHw,汽车「智能座舱智能体」测评基准新版方案发布（AgentCLUE-ICabin）！,20250912,周五,微信-CLUE中文语言理解测评基准,PB-普,250913周,
https://mp.weixin.qq.com/s/LXh_soWcli9xi2L9M6vIyw,字节发了个机器人全能大模型，带队人李航,20250906,周六,微信-量子位,PB-普,250913周,
https://mp.weixin.qq.com/s/0NUx1Kokg5ueiDBd13te9g,拜拜Claude！阿里最强万亿模型编程秒了Opus4，实测在此,20250906,周六,微信-量子位,PB-普,250913周,
https://chat.qwen.ai/,Qwen Studio,20250907,\,,PB-普,250913周,未提取来源信息
https://bailian.console.aliyun.com/?tab=model#/model-market,大模型服务平台百炼控制台,20250907,\,,PB-普,250913周,未提取来源信息
https://mp.weixin.qq.com/s/TfzFdjW9ijHhEATKN6Vmnw,暴走IFA展会带来八大看点！宇树机器人表演秀翻老外，国产AI眼镜攻陷欧洲，“电动老头乐”也来了,20250906,周六,微信-智东西,PB-普,250913周,
https://mp.weixin.qq.com/s/uVZ3gEXfpgeHr4GRD55neA,“安克系”公司都在做啥业务？他们会是安克最大的隐患吗？,20250906,周六,微信-全球风口,PB-普,250913周,
https://mp.weixin.qq.com/s/unyhhj68xkMb3f0qXSCxsw,为什么大模型会产生幻觉？OpenAI最新研究终于搞清楚了,20250906,周六,微信-人工智能学家,PB-普,250913周,
https://mp.weixin.qq.com/s/6LvSuGs3DAbKKRh0d8r0Eg,OpenAI重组GPT-5「灵魂」团队！亚裔女负责人遭调离，罕见自曝AI幻觉祸首,20250906,周六,微信-新智元,PB-普,250913周,
https://mp.weixin.qq.com/s/gscHh4dv3lMrb2_5JLrSQw,对话地瓜机器人隋伟：VGGT、数据闭环与具身智能，机器人产业的新篇章,20250829,周五,微信-42号电波,PB-普,250913周,
https://mp.weixin.qq.com/s/Xv32OYDaH0aN2_LWLP9A-Q,刚刚，Thinking Machines Lab首次发长文，揭开LLM推理不确定性真相,20250911,周四,微信-机器之心,PB-普,250913周,
https://github.com/thinking-machines-lab/batch_invariant_ops,GitHub - thinking-machines-lab/batch_invariant_ops · GitHub,20250912,\,Web-GitHub,PB-普,250913周,未提取日期
https://t.zsxq.com/nomrh,内推福利_新增3个JD in 北京 & 广州_AI产品经理_共计80个_20250912,20250912,周五,星球-AI产品经理大本营,PB-普,250913周,
http://xhslink.com/m/5p4UEOXYUpL,（AI视频：《话·山海》——以《淮南子·天文训》为引，以《山海经》为核，借AI之力传递东方美学（4分钟））,20250910,\,APP-小红书,PB-日,250913周,需要登录或无法访问
