序号,URL,链接文字,是否重要,周报时间
20,https://t.zsxq.com/15Oxpak00,双边平台Agent的机会，可能在长尾场景匹配优质用户,否,260321周
21,https://mp.weixin.qq.com/s/KkpspzWlY_I77vvLPanSBA,K-Scale Labs 团队解散，前coo 长文复盘失败原因,否,260321周
22,https://mp.weixin.qq.com/s/ugkeUoxFjXPyOGyh37uOBQ,AI并不会立刻带来大规模替代，就像ATM一样（反而让银行有动力开更多网点，直到iPhone出现）——取代劳动力，从来不只是自动化任务，更是重组整个范式,否,260321周
23,https://mp.weixin.qq.com/s/YizWOSKBqs2AC1mpqX6GTw,黄仁勋对话10位“开源AI掌门人”,否,260321周
24,https://mp.weixin.qq.com/s/26j0Puh0_WorPGf4Pkv9TQ,AI时代的三大护城河：品味、分发与高主动性，窗口期仅剩12个月,否,260321周
25,https://mp.weixin.qq.com/s/Faz_ujepc19MPnTFkgiBqQ,给机器人连上龙虾，现场演示时的惊喜和感慨,是,260321周
26,https://mp.weixin.qq.com/s/kPEyL3NDPAQYp7sFl5eE4w,AI《史记》，一个开源的古籍知识工程项目,是,260321周
27,https://github.com/baojie/shiji-kb,GitHub地址,否,260321周
28,https://mp.weixin.qq.com/s/u4kHDdZHXLMGuBMZOlOmcg,人类几千年来发明的所有排版手段，做的都是同一件事——把文本内在语义结构“外化”，减轻人脑的解析负担。,否,260321周
29,https://baojie.github.io/shiji-kb,体验地址,否,260321周
30,https://www.xiaohongshu.com/discovery/item/69b2c1fa000000001b014fe3?source=webshare&xhsshare=pc_web&xsec_token=ABuLhc2OPyqZXsloauxxjkchinPFul_XGIzIyh2yHfAtw=&xsec_source=pc_share,AI科幻短片「奥尔特云边界」（8分19秒）,否,260321周
31,https://www.xiaohongshu.com/discovery/item/69b3e98a0000000021013cbc?source=webshare&xhsshare=pc_web&xsec_token=AB-pQscnHoffYLmqhEzW5ukcTGyW6Fm3wnW7sgFSzN_eA=&xsec_source=pc_share,AI羊毛毡风动画「玛依拉去哪了」（2分15秒）,否,260321周
32,https://m.okjike.com/originalPosts/69ba9174c5a1d4e649e4b22d,AI视频：第十六届“北京国际电影节”宣传片「山河醒，燕归来」（1分31秒）,否,260321周
33,https://mp.weixin.qq.com/s/ukHZ3Ehd55PGz2ReVULhRg,每月花1000美金用 AI，我总结了一套工具分工,是,260321周
34,https://aicodewith.com/zh/login?tab=register&invitation=7FGLACG5,https://aicodewith.com/zh/login?tab=register&invitation=7FGLACG5,否,260321周
35,https://mp.weixin.qq.com/s/GV7FHanAr6MyAW6UiKr7sw,搜索，才是 OpenClaw 必装 skill（省 token + 提高准确性）,否,260321周
36,https://clawhub.ai/ide-rea/baidu-search,https://clawhub.ai/ide-rea/baidu-search,否,260321周
37,https://console.bce.baidu.com/qianfan/ais/console/apiKey,申请地址,否,260321周
38,https://mp.weixin.qq.com/s/XopaISgwzSgoqZctym_Ajg,十大Claude Code隐藏命令,否,260321周
39,https://mp.weixin.qq.com/s/Vj6BvmaM5XZzgRlBCKDwhw,腾讯的龙虾安全管家，是目前最完整、最适合普通人的“小龙虾安全”方案,否,260321周
40,https://guanjia.qq.com/main.html,体验地址,否,260321周
41,https://mp.weixin.qq.com/s/rX7-bIcgJ6ssbiFsoYeKcg,Claude Code 新功能：memory.md，让项目拥有全局记忆,否,260321周
42,https://mp.weixin.qq.com/s/ljMffydOigAl1muyLFhQhw,可能是龙虾提取任何网页的终极方案,否,260321周
43,https://github.com/shirenchuang/web-content-fetcher,github下载地址,否,260321周
44,https://mp.weixin.qq.com/s/l7ZSPkbWhmawOmLTGfe5tw,AI“外卖大战”来了：Anthropic和OpenAI提供双倍额度，国内用户享“时差红利”,否,260321周
45,https://mp.weixin.qq.com/s/GZWCHdl1KtKnQWJnQW_gtQ,利用时区差做“流量隔离”，Anthropic 大概想跑通两个逻辑：,否,260321周
46,https://mp.weixin.qq.com/s/uHBsieLG82thJefXG7mnZA,三分钟，手机实现「养虾」自由，阿里云出品，安全稳定，限时免费,否,260321周
47,https://jvs.wuying.aliyun.com/,体验地址,否,260321周
48,https://mp.weixin.qq.com/s/Vmr3dF47arSdVmhlbk0mIQ,Scott Fan，03年的武汉人，OpenClaw全球贡献者排名前25位里，唯一的华人面孔,否,260321周
49,https://mp.weixin.qq.com/s/R7HBEfO2NyTEl9rANnkDrg,新规矩：龙虾惹祸，主人担责！,否,260321周
50,https://mp.weixin.qq.com/s/a1G5WB2sEqs6kq1iFSks6A,小智AI搭建开源生态，开发者DIY各种变体，成为真正的具身智能,否,260321周
51,https://github.com/78/xiaozhi-esp32,GitHub,否,260321周
52,https://mp.weixin.qq.com/s/1FFZ4T7yk_eE-tSY5kg0Mw,飞书重磅更新，从协作工具，跃迁为 Agent 平台,否,260321周
53,https://aily.feishu.cn/,体验地址,否,260321周
54,https://mp.weixin.qq.com/s/nfWefzcRMWEW2N8EK60CiQ,英伟达GTC 2026：黄仁勋发布Vera Rubin全栈架构，宣告Agentic AI时代正式开启,否,260321周
55,https://mp.weixin.qq.com/s/p_lkCoNqm8XArWikmt1pFQ,彼得·蒂尔，在罗马绝密集会：反AI监管，争夺“未来秩序”最终解释权,否,260321周
56,https://mp.weixin.qq.com/s/grWJ9EH_4RdeLymRetAT4w,Kimi新架构让马斯克叹服！17岁高中生作者一战成名,否,260321周
57,https://mp.weixin.qq.com/s/mitKxUx9RIv8mo5T8eCHhg?click_id=2,Harness Engineering：AI应用开发的下一个阶段,是,260321周
58,https://openai.com/index/harness-engineering/,OpenAI实验,否,260321周
59,https://mp.weixin.qq.com/s/M5OucAQKp3qL4NqYLRt4lw,AI agent 系统，需构建三种 Sub-agent 模式,否,260321周
60,https://mp.weixin.qq.com/s/BKJq0HIe7TpsUUaT6mzSKA,OpenClaw背后核心框架Pi：好的Coding Agent，应该让用户来决定需要什么,否,260321周
61,https://mp.weixin.qq.com/s/yL9YHzyOkgEzL8eVR2K44w,GTC 2026：Bill Dally（英伟达首席科学家）对话 Jeff Dean,否,260321周
62,https://t.zsxq.com/4DKN6,周日换频道（303）_「成长搭子群」内部分享精选26（10个内容点）,是,260321周
