链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
http://xhslink.com/o/8jbsrTA9dsR,（AI动画短片「杀si那个机器人」（11分18秒））,20260301,\,APP-小红书,PB-普,260307周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69a28e6c000000001a02a504?source=webshare&xhsshare=pc_web&xsec_token=ABvBQXDJ3ol5TNjRnrG27IfjxALhzLdaPZ0aA46eZlG_E=&xsec_source=pc_share,（AI动画短片「The visitor」（6分25秒））,20260302,\,APP-小红书,PB-普,260307周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69a3f6af000000001d024d92?source=webshare&xhsshare=pc_web&xsec_token=ABKNoMkcSiQuBkFBsmB-74m59iC16GuF7oQ2sDTjkn8E8=&xsec_source=pc_share,（AI动画「阿青」，改编自金庸短篇《越女剑》（5分40秒））,20260305,\,APP-小红书,PB-普,260307周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/699b31d9000000000b009fc1?source=webshare&xhsshare=pc_web&xsec_token=ABJNqnl7CsyzaNdKxLPzYuQN1uVh-CJmXZnyLPwfyndZQ=&xsec_source=pc_share,（AI广告：红旗汽车走进东南亚（全 AI 视频，1分40秒））,20260303,\,APP-小红书,PB-普,260307周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69a14509000000001a01d641?source=webshare&xhsshare=pc_web&xsec_token=ABj0Zl9_CHu0KHrOtsW2o-Tm0ZSIzYPINm_5fOcBL2lf8=&xsec_source=pc_share,（AI 微电影「旅行结婚」）,20260306,\,APP-小红书,PB-普,260307周,需要登录或无法访问
https://mp.weixin.qq.com/s/mq3zQYeuYpnwubW5dvP6vQ,花31000块钱，测44205条主流大模型用例，结论免费给你,20260222,周日,微信-洛小山,PA-日周++,260307周,
https://xsct.ai/,XSCT Bench: 找到让你产品成立的那个模型 — Product Model Fit,20260303,\,,PA-日周++,260307周,未提取来源信息
https://xsct.ai/methodology,评测方法论 - LLM-as-a-Judge 科学评分机制 | XSCT Bench,20260303,\,,PB-普,260307周,未提取来源信息
https://mp.weixin.qq.com/s/xkICFjchbPWzMBceY16jBA,为什么你会被 Claude 封号，而我一直没事？,20260207,周六,微信-i 小声读书,PA-日周++,260307周,
https://mp.weixin.qq.com/s/2B5lPeAFVdZS6Ivh-TTvVQ,被 Claude 踢出门？别慌！我手把手带你绕过去（亲测能跑）,20250918,周四,微信-铁锤的AI工具箱,PB-普,260307周,
https://mp.weixin.qq.com/s/EWClgIJBk0dNjcuyL12VfA,美团悄悄上线的AI浏览器Tabbit，我觉得它更适合普通人。,20260303,周二,微信-数字生命卡兹克,PA-日周++,260307周,
https://www.tabbit-ai.com/,Tabbit 浏览器 - AI 智能浏览器,20260304,\,,PB-普,260307周,未提取来源信息
https://www.tabbitbrowser.com/,Tabbit Browser - AI-Powered Browser,20260304,\,,PB-普,260307周,未提取来源信息
https://mp.weixin.qq.com/s/BdYe5dJ5bjgsJ2rzrP02Rw,一招解决你的 token 焦虑！附 Claude Code + OpenClaw 手把手教程（建议收藏）,20260226,周四,微信-AI信息Gap,PA-日周++,260307周,
https://help.aliyun.com/zh/model-studio/coding-plan,Coding Plan概述-大模型服务平台百炼(Model Studio)-阿里云帮助中心,20260302,\,,PB-普,260307周,未提取来源信息
https://bailian.console.aliyun.com/cn-beijing/?tab=model#/efm/coding_plan,大模型服务平台百炼控制台,20260302,\,,PB-普,260307周,未提取来源信息
https://coding.dashscope.aliyuncs.com/apps/anthropic%E3%80%82,（https://coding.dashscope.aliyuncs.com/apps/anthropic。）,20260302,\,,PB-普,260307周,未提取来源信息
https://claude.ai/install.sh,（https://claude.ai/install.sh）,20260302,\,,PB-普,260307周,未提取来源信息
https://claude.ai/install.ps1,（https://claude.ai/install.ps1）,20260302,\,,PB-普,260307周,未提取来源信息
https://openclaw.ai/install.sh,（https://openclaw.ai/install.sh）,20260302,\,,PB-普,260307周,未提取来源信息
https://openclaw.ai/install.ps1,（https://openclaw.ai/install.ps1）,20260302,\,,PB-普,260307周,未提取来源信息
http://127.0.0.1/,（http://127.0.0.1）,20260302,\,,PB-普,260307周,未提取来源信息
https://mp.weixin.qq.com/s/NqgLOzyttnPCjN1yFEHB0A,编程进入「对讲机」时代！Claude抢发语音写代码，转录Token全免费,20260303,周二,微信-新智元,PB-普,260307周,
https://mp.weixin.qq.com/s/A90W0wuKuwmQZLHvTrKrTQ,纯干货：这些天我对Openclaw到底做了些什么？让你的小龙虾变得聪明又省心的高阶玩法。,20260220,周五,微信-四十学蒙,PB-普,260307周,
https://mp.weixin.qq.com/s/nPWlBNrDJAU8UUzCp7tCmg,爆火的OpenClaw怎么玩？谷歌老哥40天打磨终极配置单开源：让你的龙虾越养越聪明，自动打怪升级,20260305,周四,微信-AI寒武纪,PB-普,260307周,
https://github.com/Shubhamsaboo/awesome-llm-apps,"GitHub - Shubhamsaboo/awesome-llm-apps: Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models. · GitHub",20260306,\,Web-GitHub,PB-普,260307周,未提取日期
https://x.com/Saboo_Shubham_/status/2027463195150131572,JavaScript is not available.,20260306,\,Web-X,PB-普,260307周,未提取日期
https://mp.weixin.qq.com/s/nd5U3a1oVguV8YHT-PDcNg,虾的第一份工作：给自己装个计费表,20260303,周二,微信-贾明华,PB-普,260307周,
https://mp.weixin.qq.com/s/pUQj-QH5knb78sOzHtJBOg,Token出海，到底是什么,20260306,周五,微信-caoz的梦呓,PA-日周++,260307周,
https://mp.weixin.qq.com/s/fkFGtml56Zl86vW9mrq3-w,Token太贵，中国开源模型一夜之间霸榜了｜甲子发现,20260228,周六,微信-甲子发现,PB-普,260307周,
https://mp.weixin.qq.com/s/o1ja-JMrShQ8Ybrc2bZNQQ,龙虾再进化！强化飞书表格技能，25.2万星登顶超越React/Linux,20260303,周二,微信-量子位,PB-普,260307周,
https://mp.weixin.qq.com/s/MTnpLe4KxTU0B9PgKa4Yyw,我们又一次见证了历史。,20260303,周二,微信-数字生命卡兹克,PB-普,260307周,
https://mp.weixin.qq.com/s/AGHtcd9NSqhPGhHwuNKD3Q,我怀疑X上90%的成功案例都是“演示骗局”,20260305,周四,微信-链感AI,PB-普,260307周,
https://mp.weixin.qq.com/s/TpqBHCg4wBjUcdZx_5gaEA,不懂代码的CFO让龙虾搞定机票酒店，活得比我滋润,20260303,周二,微信-傅盛,PB-普,260307周,
https://mp.weixin.qq.com/s/E3vEgxL5-KM9JViZGhOScA,我花499找人上门安装OpenClaw，看到了AI时代最魔幻的一幕。,20260304,周三,微信-数字生命卡兹克,PB-普,260307周,
https://mp.weixin.qq.com/s/ty1pGsjh_grIwEktyQQBPw,第一批靠OpenClaw 赚钱的人，已经开始撤退了,20260228,周六,微信-硅基观察Pro,PB-普,260307周,
https://mp.weixin.qq.com/s/IKVcJmj_Bbk3CNwU0elDng,GPT-5.4 全整理：非常好用，非常贵,20260306,周五,微信-赛博禅心,PB-普,260307周,
https://mp.weixin.qq.com/s/F5qkuiuFfyxEjy89odDh9g,GPT-5.4深夜发布，最适合OpenClaw的天选模型登场了。,20260306,周五,微信-数字生命卡兹克,PB-普,260307周,
https://mp.weixin.qq.com/s/xoh1JB1z_0hsYDg3olYlVg,OpenAI 要上市了,20260305,周四,微信-赛博禅心,PB-普,260307周,
https://mp.weixin.qq.com/s/edA8NAUW2SDuV7QqkhkB3Q,速递｜英伟达突然撤资，叫停OpenAI和Anthropic后续投资，IPO只是借口？,20260305,周四,微信-Z Potentials,PB-普,260307周,
https://mp.weixin.qq.com/s/fqnRIhp5qL1vr8QZkBWpFQ,速递｜OpenAI投后估值达8400亿美元：敲定1100亿美元融资，是Anthropic最新融资近4倍,20260228,周六,微信-Z Potentials,PB-普,260307周,
https://mp.weixin.qq.com/s/nq1Xg_JxEEWykP2yGfpgJQ,被封杀当晚，OpenAI 拿到了相同条款——Amodei 首次专访揭开 Anthropic 与五角大楼冲突内幕,20260301,周日,微信-宝玉AI,PB-普,260307周,
https://mp.weixin.qq.com/s/H1jai4-oQw_94LmuulafNQ,白宫宣布：封杀 Claude,20260228,周六,微信-赛博禅心,PB-普,260307周,
https://mp.weixin.qq.com/s/dkgt2WvYna1SWsfiGXfNzw,特朗普刚下禁令，美军动用Claude空袭！军用版或已达Opus 5.5水平,20260302,周一,微信-新智元,PB-普,260307周,
https://mp.weixin.qq.com/s/9-Aw9-CV5h4D6CXRjErk-Q,深度揭秘Claude和Palantir是如何杀死哈梅内伊的？,20260301,周日,微信-巨硬的AI,PB-普,260307周,
https://mp.weixin.qq.com/s/UPqxXDAqR00BAR64OKpkFg,租赁开始跑通人形机器人落地第一公里,20260301,周日,微信-机器人大讲堂,PB-普,260307周,
https://mp.weixin.qq.com/s/Jq6Rgr0DZSneVn_TdWbMpw,从写代码到管 Agent：斯坦福首门 AI 软件开发课的讲师说，大多数工程师还没准备好,20260228,周六,微信-宝玉AI,PB-普,260307周,
https://www.youtube.com/watch?v=wEsjK3Smovw,- YouTube,20260301,\,Web-Youtube,PB-普,260307周,JS渲染页面、未提取日期、未提取日期
https://t.zsxq.com/xQTcd,重要_AI 2.5时代，带来新的 big 机会_20260212,20260212,周四,星球-AI产品经理大本营,PA-周++,260307周,
https://mp.weixin.qq.com/s/X3RqEjpvMqIL_lvnqXXFkw,"谷歌Gemini 3.1新模型深夜掀桌, 每秒狂飙363 token! 1/4价格暴击Claude",20260304,周三,微信-DataFunTalk,PB-普,260307周,
https://mp.weixin.qq.com/s/JER2vhvAVPNXDZL7_3YoTA,200元雇个AI员工，能干20万的活！2026年，只会卷的人最先出局,20260302,周一,微信-全球风口,PB-普,260307周,
https://mp.weixin.qq.com/s/8fxELLSrH70ui4YR3f-FpQ,海淀 90 亿专项资金，具体怎么拿？,20260302,周一,微信-赛博禅心,PB-普,260307周,
https://mp.weixin.qq.com/s/eyf086yNcKUPA2fkbdQqeg,雷军：最新进展，小米机器人已在汽车工厂实习,20260302,周一,微信-雷军,PB-普,260307周,
https://t.zsxq.com/PESBm,团员分享_万字长文_具身机器人落地的关键：数据飞轮_@tianyuan_20260303,20260303,周二,星球-AI产品经理大本营,PB-普,260307周,
https://t.zsxq.com/aN12c,周日换频道（302）_团员分享_AI日报志愿者总结+栋梁群申请_20260301,20260301,周日,星球-AI产品经理大本营,PA-周++,260307周,
https://t.zsxq.com/LVMGy,内推福利_新增3个JD（北京&深圳，某当红AI硬件创业公司）_共计78个_20260306,20260306,周五,星球-AI产品经理大本营,PB-普,260307周,
https://mp.weixin.qq.com/s/rS2bwaU1-GQaaKLgi8t05g,黄钊的AI周报（1500字精华版）_第400期,20260228,周六,微信-hanniman,PB-日,260307周,
