链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://mp.weixin.qq.com/s/HzOW1RdfzTCvNnLvFbiG9w,Claude Code宠物系统悄悄上线，我把白板刷成了金色传说。,20260401,周三,微信-数字生命卡兹克,PB-普,260404周,
https://linux.do/t/topic/1873901,Just a moment...,20260402,\,,PB-普,260404周,未提取来源信息
https://www.xiaohongshu.com/discovery/item/69c65b4c000000001b001fe6?source=webshare&xhsshare=pc_web&xsec_token=ABVfT8f1X3NQbx2ZMNAovzR-ev0uDpdaViybnI5KORrKo=&xsec_source=pc_share,（AI短片「如山」（4分45秒））,20260331,\,APP-小红书,PB-普,260404周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69c756ee0000000028008cea?source=webshare&xhsshare=pc_web&xsec_token=AB9XPjrBA-YfUebsp_yk3-OWBbPh_7CwtHW6qKclDyT2Q=&xsec_source=pc_share,（AI农业科幻短片「云下之民」（12分59秒））,20260401,\,APP-小红书,PB-普,260404周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69c12c51000000001a02afcc?source=webshare&xhsshare=pc_web&xsec_token=ABtukpUAQN7RTJUdEA1u64V8TIAjm2WX2dmHUts9PuSiI=&xsec_source=pc_share,（AI原创动画「青花瓷」（4分54秒））,20260329,\,APP-小红书,PB-普,260404周,需要登录或无法访问
https://mp.weixin.qq.com/s/Qjp0L16V3LalOLv_JmJnnw,硅谷大佬抢着投！给奶牛戴AI项圈：估值20亿美元,20260329,周日,微信-新智元,PB-普,260404周,
https://t.zsxq.com/MOqrd,重要_使用OpenClaw的省钱诀窍（上）_模型路由的智能配置_20260330,20260330,周一,星球-AI产品经理大本营,PB-普,260404周,
https://t.zsxq.com/gTfnn,重要_使用OpenClaw的省钱诀窍（下）_关闭心跳、指令设置及其他_20260401,20260401,周三,星球-AI产品经理大本营,PB-普,260404周,
https://mp.weixin.qq.com/s/udSpp7eMqwiRo5yVShRzLw,分享6个我觉得应该必装的Skills。,20260330,周一,微信-数字生命卡兹克,PA-日周++,260404周,
https://claude.com/plugins/skill-creator,Skill Creator – Claude Plugin | Anthropic,20260331,\,,PB-普,260404周,未提取来源信息
https://github.com/anthropics/skills/tree/main/skills,skills/skills at main · anthropics/skills · GitHub,20260331,\,Web-GitHub,PB-普,260404周,未提取日期
https://github.com/eze-is/web-access,GitHub - eze-is/web-access: 给 Claude Code 装上完整联网能力的 skill：三层通道调度 + 浏览器 CDP + 并行分治 · GitHub,20260331,\,Web-GitHub,PB-普,260404周,未提取日期
https://github.com/thedotmack/claude-mem,"GitHub - thedotmack/claude-mem: A Claude Code plugin that automatically captures everything Claude does during your coding sessions, compresses it with AI (using Claude's agent-sdk), and injects relevant context back into future sessions. · GitHub",20260331,\,Web-GitHub,PB-普,260404周,未提取日期
https://github.com/anthropics/skills/tree/main/skills/frontend-design,skills/skills/frontend-design at main · anthropics/skills · GitHub,20260331,\,Web-GitHub,PB-普,260404周,未提取日期
https://mp.weixin.qq.com/s/lrihiZonqug-xi4sHMviVg,飞书出了官方 CLI，消息、文档、日历、邮箱都能用 Agent 操作了,20260328,周六,微信-赛博禅心,PA-日周++,260404周,
https://github.com/larksuite/cli,"GitHub - larksuite/cli: The official Lark/Feishu CLI tool, maintained by the larksuite team — built for humans and AI Agents. Covers core business domains including Messenger, Docs, Base, Sheets, Calendar, Mail, Tasks, Meetings, and more, with 200+ commands and 20+ AI Agent Skills. · GitHub",20260329,\,Web-GitHub,PB-普,260404周,未提取日期
https://mp.weixin.qq.com/s/Ku6HM9xA_tXJon4y4cLXgA,刚刚，龙虾学会画画了！阿里甩出Wan2.7生图王牌，捏脸精确到骨相,20260401,周三,微信-新智元,PB-普,260404周,
https://github.com/Wan-Video/Wan-skills%E3%80%8D%E3%80%82,（https://github.com/Wan-Video/Wan-skills」。）,20260403,\,Web-GitHub,PB-普,260404周,未提取标题、未提取日期
https://mp.weixin.qq.com/s/OpblYhgUHrQ27eC-xwsprg,Claude Code能控制电脑了！开发全程不离终端，全无人值守模式启动,20260331,周二,微信-量子位,PB-普,260404周,
https://mp.weixin.qq.com/s/w3dvnGs_1D3MaH3uHiCOUA,Claude深夜长出「双手」，接管电脑狂飙代码！额度光速耗尽，全网哀嚎,20260331,周二,微信-新智元,PB-普,260404周,
https://mp.weixin.qq.com/s/HU_X0K31Nw0LRqZCanxRrg,OpenAI 总裁 Greg Brockman：AI 自我改进、Super App 豪赌、通往 AGI 之路、算力扩张,20260402,周四,微信-宝玉AI,PB-普,260404周,
https://mp.weixin.qq.com/s/fzP9O1zOt7ZuKstXl4ggQQ,SpaceX本周提交万亿IPO招股书？中国火箭五小龙追到哪了？,20260328,周六,微信-全球风口,PB-普,260404周,
https://mp.weixin.qq.com/s/tHzyxvVGsBT9CyOsucdSzg,谷歌干掉「请再说一次」！Gemini 3.1毫秒级接话，实时Agent时代来了,20260328,周六,微信-新智元,PB-普,260404周,
https://mp.weixin.qq.com/s/dUf88fy8xSHT4MagF2mv7Q,晶泰率先盈利背后：AI for Science的“数据工厂”模式,20260327,周五,微信-硅基观察Pro,PB-普,260404周,
https://mp.weixin.qq.com/s/9urGvG6sTk6e81DFaTSLzQ,Claude Code 成了高危木马，UP主 Jack Cui 首个发现,20260401,周三,微信-赛博禅心,PB-普,260404周,
https://mp.weixin.qq.com/s/QxF79oyU5M5B-jX6sU7cpw,8417亿！史上最大融资诞生,20260401,周三,微信-智东西,PB-普,260404周,
https://mp.weixin.qq.com/s/r4gVI_YWVTzVVP8A4xRyLw,1220亿美元！OpenAI创下史上最大单笔融资纪录,20260401,周三,微信-量子位,PB-普,260404周,
https://mp.weixin.qq.com/s/I-Ie8HZnytLsf-9VKfUDwg,谢邀，人在路口画8字，谷歌Gemini突然对着我耳边：往红房子走，铁憨憨,20260330,周一,微信-新智元,PB-普,260404周,
https://mp.weixin.qq.com/s/-eTLfDhRWmu0h-Vncft27w,马斯克的AI创业搭子，全跑光了,20260329,周日,微信-智东西,PB-普,260404周,
https://mp.weixin.qq.com/s/GVgMNi-4RgyVwNiXNFupyw,5天暴涨17倍！一只AI基金的狂热，和一代人的FOMO,20260331,周二,微信-硅基观察Pro,PB-普,260404周,
https://mp.weixin.qq.com/s/d7fIEIByhayqO0H950QieA,DeepSeek崩了，原因找到了！,20260331,周二,微信-产品刘,PB-普,260404周,
https://mp.weixin.qq.com/s/Nf6qc3dq2-jhif_6a4GYsQ,从B2B到A2A：Agent新基建，如何让“一人企业”做全球生意？,20260401,周三,微信-硅谷101,PB-普,260404周,
https://m.okjike.com/originalPosts/69c9f219c5a1d4e649434b0e,海辛Hyacinth16天前企业微信也开源了自己的cli覆盖通讯录、待办、会议、消息、日程、文档、智能表格等功能同时支持ClaudeCode、Codex等主流a,20260330,周一,APP-即刻,PB-普,260404周,
https://github.com/WecomTeam/wecom-cli,GitHub - WecomTeam/wecom-cli: 企业微信开放平台命令行工具 — 让人类和 AI Agent 都能在终端中操作企业微信 · GitHub,20260401,\,Web-GitHub,PB-普,260404周,未提取日期
https://mp.weixin.qq.com/s/0Jys6xpW9J9rhp4zX2AexA,Claude Code 源码泄露：5 个隐藏功能曝光,20260331,周二,微信-深思SenseAI,PB-普,260404周,
https://mp.weixin.qq.com/s/5lAB7CPkX2FL6sH2W6H9wQ,盘一下Claude Code源码里的8个隐藏新功能。,20260331,周二,微信-数字生命卡兹克,PB-普,260404周,
https://mp.weixin.qq.com/s/um8mgrAJBJiLhnNkHgjsLA,第一批拿到ClaudeCode全部源码的狠人解读来了！Anthropic有多处代码都是技术债！网友：这些坑都是AI拼出来的糊料！,20260331,周二,微信-51CTO技术栈,PB-普,260404周,
https://mp.weixin.qq.com/s/Oryy0MiO9EDbdoDdeo5NLQ,从Claude Code刚泄漏的源码，看当前第一梯队 AI Agent 的工程架构,20260331,周二,微信-01Founder,PB-普,260404周,
https://t.zsxq.com/axgXs,重要会员福利发布：AI季度资料包（2026Q1版-71份-575M）_20260403,20260403,周五,星球-AI产品经理大本营,PA-周++,260404周,
https://www.xiaohongshu.com/discovery/item/69ca939f000000001a024a80?source=webshare&xhsshare=pc_web&xsec_token=ABUbmRwAhDOpQRVLU1AdObxyfKwqhn8lLzuy1OWfkzJ3k=&xsec_source=pc_share,（AI短片「菲比和她的404种害怕」）,20260402,\,APP-小红书,PB-日,260404周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69c5fde3000000001a02ecb2?source=webshare&xhsshare=pc_web&xsec_token=ABWDCIjfTW1ZIKLSMH9mEIiOo9HaJGYFs5UGrQUyDaE6E=&xsec_source=pc_share,（AI动画短片「我的大手掌父亲」（7分28秒））,20260330,\,APP-小红书,PB-日,260404周,需要登录或无法访问
