序号,URL,链接文字,是否重要,周报时间
24,https://m.okjike.com/originalPosts/696b2264c5a1d4e64959c3ef,手搓 Vibecoding 键盘，支持语音输入（1分20秒视频）,否,260124周
25,https://www.xiaohongshu.com/discovery/item/6968e9b4000000002103f070?source=webshare&xhsshare=pc_web&xsec_token=ABND2N4zmJYV39N-6Mn4Rh2CzIkLp5GcsCf0soWHgVkzQ=&xsec_source=pc_share,AI文艺短片「青春梦」（4分44秒）,否,260124周
26,https://mp.weixin.qq.com/s/anXtmUxlrAEBlPPhL-QhnQ,飞书×安克，首款硬件“AI录音豆”,否,260124周
27,https://mp.weixin.qq.com/s/cBGzEaunthaAUJZJFaR1cw,与飞书生态的结合：从硬件录音，到软件的智能会议纪要，再到AI知识问答,否,260124周
28,https://www.xiaohongshu.com/discovery/item/696cea04000000002202da0c?source=webshare&xhsshare=pc_web&xsec_token=ABh8T-n0Z26ClkjveG8vidbccsMCA0HkvJE1Cod684jUU=&xsec_source=pc_share,AI MV「当你孤单，你会想起谁」（3分1秒）,否,260124周
29,https://www.xiaohongshu.com/discovery/item/6969f701000000001a01cdb2?source=webshare&xhsshare=pc_web&xsec_token=ABm2TdQvi0DxVd3BFTiAOSCMILyQU-v3-efY9U5FnUIU4=&xsec_source=pc_share,AI国风短片「游园惊梦」（48秒）,否,260124周
30,https://www.xiaohongshu.com/discovery/item/6960ca930000000022032b83?source=webshare&xhsshare=pc_web&xsec_token=ABvbTHQ6gPE9DBI-uuKIucNQaWLdWcR7e8UFdcv-LW0jE=&xsec_source=pc_share,AI微电影「破春」（8分42秒）,否,260124周
31,https://mp.weixin.qq.com/s/VXg1Yez-4vrk1g5f6drp9w,影智XBOT，在精品咖啡场景下，已实现稳定商业落地,否,260124周
32,https://mp.weixin.qq.com/s/BqdmL-O-ffzdhXpS-nkS2A,扣子更新2.0版本，上线Skills、长期计划,是,260124周
33,https://www.coze.cn/,体验地址,是,260124周
34,https://github.com/FFmpeg/FFmpeg,https://github.com/FFmpeg/FFmpeg,否,260124周
35,https://www.coze.cn/?skill_share_pid=7597007752606679066,实测案例：多媒体处理技能,否,260124周
36,https://mp.weixin.qq.com/s/aNMlgnJUqFFuq6bHa3Vksg,长期计划，是会催进度、会补缺口、会交作业的搭子,否,260124周
37,https://mp.weixin.qq.com/s/JER462B3dVYlwVYl6rTmzw,Skills的最正确用法，是将整个Github，压缩成自己的超级技能库,否,260124周
38,https://mp.weixin.qq.com/s/hCN9UV_R4YVIz9AI6gyOrQ,手搓Skills管理三件套 + 官方的Skill-creator，一个能自我进化的Skills管理器,否,260124周
39,https://github.com/KKKKhazix/Khazix-Skills,gith,否,260124周
40,https://mp.weixin.qq.com/s/jlpaO-piFqvnxAgVJ47wyw,复制+粘贴，是个被忽视的Prompt技巧——重复问题，AI会更聪明,否,260124周
41,https://mp.weixin.qq.com/s/wNd17GOenCL_c9ZJpaH8Rw,OpenAI开始测试广告功能，但这是下下策,否,260124周
42,https://mp.weixin.qq.com/s/em7qCCdN7grvo9MUqQ2LCg,ChatGPT Health、OpenAI for Healthcare 发布,否,260124周
43,https://mp.weixin.qq.com/s/hOF7zS0aG5D9-TN5IYu28g,OpenAI官宣：ChatGPT 将加入广告，免费、低价付费用户，优先体验,否,260124周
44,https://mp.weixin.qq.com/s/caDdIc5EcOSxXcmo6I64Dg,虽然ChatGPT周活超过8亿，但用户越多，亏得越多。也不敢涨价——可能是因为DeepSeek。,否,260124周
45,https://mp.weixin.qq.com/s/M7JL7LgJm9oRQi3q4ZvMBg,Anthropic，为Claude注入“永久记忆”，AI办公进入新阶段,否,260124周
46,https://mp.weixin.qq.com/s/rdLZzwTYDiSSOxRc0RQJuQ,Anthropic发布84页「Claude宪法」，开源AI核心安全与价值观框架,否,260124周
47,https://www.anthropic.com/news/claude-new-constitution,链接地址,否,260124周
48,https://mp.weixin.qq.com/s/knto2FBNOXK0QLsTAxpy9A,马斯克建成全球首个吉瓦级超算，训练6万亿Grok 5，引发AI算力与电网危机,否,260124周
49,https://mp.weixin.qq.com/s/YZXrOWZ12PFN-xTJaN82ug,xAI工程师，疑因爆料“人类模拟器”项目离职，揭示马斯克AGI激进路线,否,260124周
50,https://mp.weixin.qq.com/s/SRkkvL4SS22iBXgcBt0kOw,突发！xAI联创杨格过劳病离职，给马斯克干活压力山大,否,260124周
51,https://mp.weixin.qq.com/s/fKTTh0Bq80HC5CEJeW5jHA,谷歌 D4RT：把 4D 重建从“工程流水线”→“时空查询”，让 AI 实时理解动态世界,否,260124周
52,https://mp.weixin.qq.com/s/dwf5CGcJR-vdS3EXGwCpiQ,红杉 xbench 评测报告：104 项日常任务，Agent 可处理 60+%,否,260124周
53,https://xbench.org/agi/agentif,AgentIF-OneDay,否,260124周
54,https://mp.weixin.qq.com/s/87poege0SQeCsdHcfFIiMw,Hinton成全球第二个百万引用科学家,否,260124周
55,https://mp.weixin.qq.com/s/3y3W9Zi-X7JQaAxolVsISw,美国开始用机器人造房子——Buildroid（多机器人协同平台）进入美国市场，已在阿联酋完成试点部署,否,260124周
56,https://mp.weixin.qq.com/s/SeYEdxI2fe4IU8ZFVA-m7A,Twitter 推荐算法公开,否,260124周
57,https://github.com/xai-org/x-algorithm,Github地址,否,260124周
58,https://mp.weixin.qq.com/s/ILF4PlGQIrnm-OCNGF_NVQ,Yann LeCun携“世界模型”创业，融资约3.5亿欧元，估值冲30亿欧元,否,260124周
59,https://mp.weixin.qq.com/s/Clwn3UvZdz_l9qe59Z2Ieg,百川发布 Baichuan-M3 Plus（医疗大模型），旨在解决AI落地“医疗行业”的瓶颈——信任和共识,否,260124周
60,https://mp.weixin.qq.com/s/jwSoZ32Gd4ELa537L2nbsg,「自然选择」融资3000万美元，阿里、蚂蚁布局AI陪伴,否,260124周
61,https://mp.weixin.qq.com/s/yllKZ78Gd7FNnHMy1XJ6Aw,「禾赛科技」联创再创新公司 Sharpa，目标是造“通用机器人”,否,260124周
62,https://mp.weixin.qq.com/s/kOG1hoQ0Hu8HCMbbfpdYcg,易控智驾主导矿山无人化，2300台矿卡，开启规模化运营新阶段,否,260124周
63,https://mp.weixin.qq.com/s/yJncWFGJSbOGO5JrRZabpQ,成熟品类里的创新机会：如何重做洗碗机,否,260124周
64,https://m.okjike.com/originalPosts/6969ea3d800201ac682059ec,Cursor 的 Lee Robinson发推，解释AI编程工具相关概念、发展史,否,260124周
65,https://mp.weixin.qq.com/s/TdrESuxl-SWxfIUg9EMLZg,怎么做Long-running Agents：Cursor、Anthropic给了两种截然不同的思路,否,260124周
66,https://t.zsxq.com/tONAf,周日换频道（299）_「成长搭子群」内部分享精选24（10个内容点）,是,260124周
