链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://www.xiaohongshu.com/discovery/item/6980803d000000001a03182b?source=webshare&xhsshare=pc_web&xsec_token=ABquOuIZ9Tb_55_-zGukv6zcmQe_ppOHfL_JRnpHP3LMA=&xsec_source=pc_share,（AI视频「灯起庙会·马跃新年」（1分31秒））,20260211,\,APP-小红书,PB-普,260214周,需要登录或无法访问
https://mp.weixin.qq.com/s/gspw9t7RxeoMSKM4MxomFw,深度｜Loopit 预示的交互生成未来，比Sora更革命的一步,20260211,周三,微信-Z Potentials,PB-普,260214周,
https://mp.weixin.qq.com/s/ZMCVZ9sqwUi7hU7bhA6Zag,Claude Agent Teams 还可以这样玩……,20260206,周五,微信-AGI Hunt,PB-普,260214周,
https://m.okjike.com/originalPosts/69857400800201ac68bb6d76,Anthropic 在 Agent Teams 发布的时候也公布了一个不错的内部实现，花2万美金/2周，用 multiagent 从头写了一个 C 编译器，推荐阅读。,20260206,周五,APP-即刻,PB-普,260214周,
https://www.xiaohongshu.com/discovery/item/69867c390000000016009da3?source=webshare&xhsshare=pc_web&xsec_token=AB7tvFt-A_n3Jnj551R9Pu_IcWNy_FPsiwjc-lpI1q_Yo=&xsec_source=pc_share,（AI短片「黑暗会过去，愿你终将——与光同行」（5分38秒））,20260214,\,APP-小红书,PB-普,260214周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/698581c1000000001a024834?source=webshare&xhsshare=pc_web&xsec_token=ABt_WMB-G0hnFHX9BtmuWvbOISjzxvaIJV_4u6-MaPeNs=&xsec_source=pc_share,（AI视频：《逛三园》番外短片（2分28秒））,20260209,\,APP-小红书,PB-普,260214周,需要登录或无法访问
https://waytoagi.feishu.cn/wiki/XhA5wVLW8itFYxkCteDcELETnXe,🎬 Seedance 2.0 使用手册（全新多模态创作体验）,20260210,周二,飞书-通往AGI之路,PA-日周++,260214周,
https://jimeng.jianying.com/,即梦AI - 即刻造梦,20260208,\,,PA-日周++,260214周,未提取来源信息
https://xyq.jianying.com/home,小云雀网页版,20260208,\,,PA-日周++,260214周,未提取来源信息
https://mp.weixin.qq.com/s/XcoBEhX3Q1LoTlmDKeoJXQ,订阅费一个月省了几百美金后，我的视频产量翻了10倍,20260210,周二,微信-小北的梦呓,PB-普,260214周,
https://www.topview.ai/,AI Video Agent for Viral UGC & Marketing Ads | Topview AI,20260212,\,,PB-普,260214周,未提取来源信息
https://mp.weixin.qq.com/s/SJco8KqYUJT3DjMdrMu_Iw,全网最详细的Codex入门教程，手把手教你玩转Vibe Coding。,20260209,周一,微信-数字生命卡兹克,PB-普,260214周,
https://chatgpt.com/codex,（下载地址）,20260211,\,,PB-普,260214周,未提取来源信息
https://mp.weixin.qq.com/s/Kj0zr4IK1l20X1OqH3KmBw,德勤打响职场革命第一枪：取消所有经理，22岁新人拿下千万项目！,20260212,周四,微信-全球风口,PA-日周++,260214周,
https://mp.weixin.qq.com/s/HgHXa33PrgRNpklNwX8ZYQ,保险业的未来，也许会被马斯克的新尝试改变,20260208,周日,微信-刘润,PB-普,260214周,
https://t.zsxq.com/P6qSq,【AI发展带来的新机会：自动驾驶保险_20220711】本文应该是自动驾驶保险领域的第一篇深度分析文章，值得车企PM和保险PM们仔细研读，其中很可能就蕴含着你未来的职业新机会。ps，人类对于“试探AI边界”似乎有天然的兴趣，甚至连车也不放过……作者竟然曾经突然冲出去挡住美团的无人小车……详见：,20220711,周一,星球-AI产品经理大本营,PR_引用,260214周,
https://mp.weixin.qq.com/s/n9sYxZykt304dUXAcbACOg,“AI信息/认知”领先时间窗，可达2年？3个例证及12月的57篇精华汇总 | 星球月报,20230106,周五,微信-hanniman,PB-普,260214周,
https://mp.weixin.qq.com/s/srVS0lH3COjcxO5RhqEgog,Anthropic员工效率碾压谷歌1000倍！打工人想进，必须先「杀死自我」,20260209,周一,微信-新智元,PB-普,260214周,
https://mp.weixin.qq.com/s/zjh4zRxLXzcHdhvtaYuRcw,在杭州参加AI漫剧的感受,20260201,周日,微信-跑步与创业,PB-普,260214周,
https://mp.weixin.qq.com/s/dvO3bfSjJVn1UF1W5IUHLQ,Anthropic正式请家教！37岁女哲学家像养孩子一样调教Claude,20260212,周四,微信-新智元,PB-普,260214周,
https://mp.weixin.qq.com/s/P-py74wae1Mwr60FINC80g,速递｜Anthropic完成300亿美元融资，估值达3800亿美元，员工兑现股权同步落地,20260213,周五,微信-Z Potentials,PB-普,260214周,
https://mp.weixin.qq.com/s/2yp-wywA1RbqooK03QBUJw,OpenClaw爆火两周后，它的用法已经比科幻世界还离谱了,20260210,周二,微信-硅星人Pro,PB-普,260214周,
https://mp.weixin.qq.com/s/3ZcHWMU7K31motJVthUMSA,姚顺宇参与，谷歌最强Gemini推理模型发布！测评碾压Opus 4.6、GPT-5.2,20260213,周五,微信-智东西,PB-普,260214周,
https://mp.weixin.qq.com/s/NjGBXUSXtOOOfazwr4GCsQ,具身智能（大脑）第二期测评：中小参数模型Qwen3-VL-32B、RoboBrain-2.5领跑 | EmbodiedCLUE,20260210,周二,微信-CLUE中文语言理解测评基准,PB-普,260214周,
https://twitter.com/hanniman721,JavaScript is not available.,20260212,\,,PB-普,260214周,未提取来源信息
https://mp.weixin.qq.com/s/xKAKlgfoIVaYbyHTB_r8gQ,Obsidian 发布了 CLI，但不是给人用的,20260211,周三,微信-宝玉AI,PB-普,260214周,
https://mp.weixin.qq.com/s/aIrW7eir9caltnYqQLzLXA,陶哲轩的“下山”：当数学界的莫扎特决定给 AI 立规矩,20260211,周三,微信-AI科技大本营,PB-普,260214周,
https://mp.weixin.qq.com/s/mKNTUsP0kLx3xQxNHNnKCw,马斯克xAI雪崩！24小时两联创离职，一月内连失三位华人创始人，12人梦之队只剩一半,20260211,周三,微信-量子位,PB-普,260214周,
https://mp.weixin.qq.com/s/qWCFWbXiznEyoaxdtyuIbw,请回答2026：38位中国AI关键人物的Magic Moment和趋势判断｜甲子光年,20260213,周五,微信-甲子光年,PB-普,260214周,
https://mp.weixin.qq.com/s/2eacQ2ZDnqjUl-uBV0EVOQ,一夜暴涨至2100亿！开源新王MiniMax M2.5，革了Opus 4.6的命,20260213,周五,微信-新智元,PB-普,260214周,
https://mp.weixin.qq.com/s/_6zi95GDbKvI4JH5333KEw,来自MiniMax M2.5的震撼 ：小尺寸几乎打平opus4.6，巨便宜，巨能干活，速度巨快,20260213,周五,微信-AI寒武纪,PB-普,260214周,
https://mp.weixin.qq.com/s/0Eio50b2JNGQV-gUBYbd3Q,DeepSeek 新版本开测，附手动升级方法,20260211,周三,微信-赛博禅心,PB-普,260214周,
https://mp.weixin.qq.com/s/3EI0mLmJ5RAnoY67rrrKzQ,GLM-5深夜登场，这是国产开源模型首次逼平Claude Opus 4.5。,20260212,周四,微信-数字生命卡兹克,PB-普,260214周,
https://mp.weixin.qq.com/s/Yg0bkhtsAeb7I5lzec_TCQ,GLM-5真够顶的：超24小时自己跑代码，700次工具调用、800次切上下文！,20260212,周四,微信-量子位,PB-普,260214周,
https://mp.weixin.qq.com/s/LVxuW0nUVjNa6vjBnNJfCQ,人形机器人伤人，厂商要不要担责？,20260209,周一,微信-科技暴论,PB-普,260214周,
https://mp.weixin.qq.com/s/Bc0D3za43ruOWki8EUs7Lg,成都一商场机器人表演时与围观老人碰撞后双双倒地，视频显示“老人没被扶起来，机器人仰面躺地”，商场回应：确有此事，后续事宜正在处理,20260204,周三,微信-扬子晚报,PB-普,260214周,
https://mp.weixin.qq.com/s/DjMcKrnPNPbz7YwBbb_azA,eVTOL行业马年展望：是骡子是马要拉出来溜溜了,20260211,周三,微信-空中的士eVTOL,PB-普,260214周,
https://mp.weixin.qq.com/s/Jaz1132eb_bRfo6o4fD8KA,最近读过最精彩的 AI Coding 文章。,20260211,周三,微信-AI产品阿颖,PA-日周++,260214周,
https://mp.weixin.qq.com/s?__biz=MzY4NjA5NTgyMQ==&mid=2247597465&idx=2&sn=04a3f60c227432a7ee34da4fc4da467e,VLA与世界模型在自动驾驶中的核心区别,20260126,周一,微信-深蓝AI,PB-普,260214周,
https://mp.weixin.qq.com/s/UUFY51hfcLlsXLlhIEBSEg,说透具身智能世界模型,20260212,周四,微信-佐思汽车研究,PB-普,260214周,
https://mp.weixin.qq.com/s/38mqTI0lMXffaIYc7mdM_g,十五分钟读懂AI史上最经典论文 - Attention is all you need,20260206,周五,微信-蔡荔谈AI,PB-普,260214周,
https://mp.weixin.qq.com/s/wCHMN-atoatJcllwncwuSA,内推福利_近期新增30个AI产品经理JD（共计75个，投递方式见文末）,20260213,周五,微信-hanniman,PA-日周++,260214周,
https://mp.weixin.qq.com/s/PZYXfCiVZdk5Jq7CaY5SQQ,同样是看「黄钊的AI日报」，为什么收获的差别，可达1万倍？,20251230,周二,微信-hanniman,PR_引用,260214周,
https://mp.weixin.qq.com/s/qyrgNFU7dBDKe5EmyKkI2g,Z Potentials｜沈俊潇：从 Meta 出走，剑桥博士创立 Memories.ai，获 Samsung Next、Susa Ventures 千万美元押注,20260210,周二,微信-Z Potentials,PB-日,260214周,
https://mp.weixin.qq.com/s/lFzaKbNykPYl1PqS1tdOng,刚刚，又一位xAI华人离职！曾和马斯克并排坐发Grok 3,20260210,周二,微信-智东西,PB-日,260214周,
