序号,URL,链接文字,是否重要,周报时间
40,https://www.xiaohongshu.com/discovery/item/6980803d000000001a03182b?source=webshare&xhsshare=pc_web&xsec_token=ABquOuIZ9Tb_55_-zGukv6zcmQe_ppOHfL_JRnpHP3LMA=&xsec_source=pc_share,AI视频「灯起庙会·马跃新年」（1分31秒）,否,260214周
41,https://mp.weixin.qq.com/s/gspw9t7RxeoMSKM4MxomFw,Loopit：AI不再只生成图片或视频，而是生成「可实时反馈的交互场景」,否,260214周
42,https://mp.weixin.qq.com/s/ZMCVZ9sqwUi7hU7bhA6Zag,Claude Agent Teams：同时指挥一堆Agent分工干活,否,260214周
43,https://m.okjike.com/originalPosts/69857400800201ac68bb6d76,官方使用成果：一个研究员，从0开始，写了一个C编译器,否,260214周
44,https://www.xiaohongshu.com/discovery/item/69867c390000000016009da3?source=webshare&xhsshare=pc_web&xsec_token=AB7tvFt-A_n3Jnj551R9Pu_IcWNy_FPsiwjc-lpI1q_Yo=&xsec_source=pc_share,AI短片「黑暗会过去，愿你终将——与光同行」（5分38秒）,否,260214周
45,https://www.xiaohongshu.com/discovery/item/698581c1000000001a024834?source=webshare&xhsshare=pc_web&xsec_token=ABt_WMB-G0hnFHX9BtmuWvbOISjzxvaIJV_4u6-MaPeNs=&xsec_source=pc_share,AI视频：《逛三园》番外短片（2分28秒）,否,260214周
46,https://waytoagi.feishu.cn/wiki/XhA5wVLW8itFYxkCteDcELETnXe,Seedance 2.0使用手册链接（全新多模态创作体验）,是,260214周
47,https://jimeng.jianying.com/,即梦,是,260214周
48,https://xyq.jianying.com/home,小云雀,是,260214周
49,https://mp.weixin.qq.com/s/XcoBEhX3Q1LoTlmDKeoJXQ,Topview：视频/图片生成、剪辑的聚合网站,否,260214周
50,https://www.topview.ai/,官网链接,否,260214周
51,https://mp.weixin.qq.com/s/SJco8KqYUJT3DjMdrMu_Iw,Codex入门教程，玩转Vibe Coding,否,260214周
52,https://chatgpt.com/codex,下载地址,否,260214周
53,https://mp.weixin.qq.com/s/Kj0zr4IK1l20X1OqH3KmBw,德勤取消经理头衔：AI调度系统重塑职场规则，“技能标签”取代“资历”成为核心资产,是,260214周
54,https://mp.weixin.qq.com/s/HgHXa33PrgRNpklNwX8ZYQ,特斯拉跟美国保险公司 Lemonade 达成合作，对激活特斯拉 FSD 的车主，保费减半,否,260214周
55,https://t.zsxq.com/P6qSq,AI发展带来的新机会：自动驾驶保险,否,260214周
56,https://mp.weixin.qq.com/s/n9sYxZykt304dUXAcbACOg,“AI信息/认知”领先时间窗，可达2年,否,260214周
57,https://mp.weixin.qq.com/s/srVS0lH3COjcxO5RhqEgog,与近40位Anthropic员工交流后，对Anthropic内部运作模式的观察和感慨,否,260214周
58,https://mp.weixin.qq.com/s/zjh4zRxLXzcHdhvtaYuRcw,AI漫剧相关最新干货,否,260214周
59,https://mp.weixin.qq.com/s/dvO3bfSjJVn1UF1W5IUHLQ,Anthropic的「驻场哲学家」Amanda Askell（女），像养孩子一样调教Claude,否,260214周
60,https://mp.weixin.qq.com/s/P-py74wae1Mwr60FINC80g,Anthropic完成300亿美元融资，估值达3800亿美元，员工兑现股权同步落地,否,260214周
61,https://mp.weixin.qq.com/s/2yp-wywA1RbqooK03QBUJw,关于 OpenClaw 的离谱案例和观察结论,否,260214周
62,https://mp.weixin.qq.com/s/3ZcHWMU7K31motJVthUMSA,姚顺宇参与，谷歌最强Gemini推理模型发布！测评碾压Opus 4.6、GPT-5.2,否,260214周
63,https://mp.weixin.qq.com/s/NjGBXUSXtOOOfazwr4GCsQ,具身智能（大脑）第二期测评：中小参数模型Qwen3-VL-32B、RoboBrain-2.5领跑 | EmbodiedCLUE,否,260214周
64,https://twitter.com/hanniman721,https://twitter.com/hanniman721,否,260214周
65,https://mp.weixin.qq.com/s/xKAKlgfoIVaYbyHTB_r8gQ,笔记应用Obsidian 发布 CLI，但不是给人用的（给Agent用的）,否,260214周
66,https://mp.weixin.qq.com/s/aIrW7eir9caltnYqQLzLXA,陶哲轩联合创立 SAIR（科学与 AI 研究基金会），入局 AI for Science，探索如何将新技术整合到“科学工作流”中,否,260214周
67,https://mp.weixin.qq.com/s/mKNTUsP0kLx3xQxNHNnKCw,马斯克xAI雪崩！24小时两联创离职，一月内连失三位华人创始人，12人梦之队只剩一半,否,260214周
68,https://mp.weixin.qq.com/s/qWCFWbXiznEyoaxdtyuIbw,38位中国AI关键人物的2026判断：从模型能力走向系统级智能，价值兑现成为核心命题,否,260214周
69,https://mp.weixin.qq.com/s/2eacQ2ZDnqjUl-uBV0EVOQ,MiniMax M2.5 发布：编码性能逼平 Claude Opus 4.6，价格却只有 1/20；股价暴涨 16.2 %，总市值一度达到 2108 亿港元,否,260214周
70,https://mp.weixin.qq.com/s/_6zi95GDbKvI4JH5333KEw,在框架层，团队自研了代理原生 RL 框架 Forge,否,260214周
71,https://mp.weixin.qq.com/s/0Eio50b2JNGQV-gUBYbd3Q,DeepSeek 新版本开测，附手动升级方法,否,260214周
72,https://mp.weixin.qq.com/s/3EI0mLmJ5RAnoY67rrrKzQ,国产最佳开源模型GLM-5登场，能力首次逼平Claude Opus 4.5，价格是其1/7,否,260214周
73,https://mp.weixin.qq.com/s/Yg0bkhtsAeb7I5lzec_TCQ,GLM-5把开源AI拽进“长任务时代”,否,260214周
74,https://mp.weixin.qq.com/s/LVxuW0nUVjNa6vjBnNJfCQ,人形机器人伤人，厂商要不要担责？,否,260214周
75,https://mp.weixin.qq.com/s/Bc0D3za43ruOWki8EUs7Lg,近日，成都一商场机器人表演时，与围观老人碰撞后，双双倒地。,否,260214周
76,https://mp.weixin.qq.com/s/DjMcKrnPNPbz7YwBbb_azA,eVTOL行业马年展望：是骡子是马要拉出来溜溜了,否,260214周
77,https://mp.weixin.qq.com/s/Jaz1132eb_bRfo6o4fD8KA?click_id=1,最近最精彩的 AI Coding 文章：用 AI 开发工具 ≠ 个人提效 ≠ 组织提效,是,260214周
78,https://mp.weixin.qq.com/s/6GnK4Y0nFd-4mNijtdHg6w,VLA与世界模型在自动驾驶中的核心区别,否,260214周
79,https://mp.weixin.qq.com/s/UUFY51hfcLlsXLlhIEBSEg,说透具身智能世界模型,否,260214周
80,https://mp.weixin.qq.com/s/38mqTI0lMXffaIYc7mdM_g,拆解 AI 史上最经典论文 - Attention is all you need,否,260214周
81,https://mp.weixin.qq.com/s/wCHMN-atoatJcllwncwuSA,近期新增30个AI产品经理JD（共计75个，投递方式见文末）,是,260214周
