链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://mp.weixin.qq.com/s/GMeDAxIOPvkDv3b1lU3ZHg,OpenAI商业帝国野心初现，ChatGPT上线“即时结账”功能：聊天就能直接下单,20250930,周二,微信-AI寒武纪,PB-普,251011周,
https://mp.weixin.qq.com/s/K-zyw_XWrfPDjdFMZ5lCRg,刚刚，奥特曼亲赴，韩国「举国」投靠！,20251002,周四,微信-新智元,PB-普,251011周,
https://mp.weixin.qq.com/s/UBnOcwUrVFHdGVvlNAisig,刚刚，奥特曼预言：人类「只剩」最后5年！,20250927,周六,微信-新智元,PB-普,251011周,
https://mp.weixin.qq.com/s/NvRmYwdmzT720EDjbaTh8g,无人配送车半年吸金 35 亿，智驾内卷的受益者,20250928,周日,微信-晚点LatePost,PB-普,251011周,
https://mp.weixin.qq.com/s/SKo-HdiOB8Tfb467EftbqA,理想迎来背水一战：打出年内最后一张牌，i6以24.98万元上市,20250926,周五,微信-雷峰网,PB-普,251011周,
https://mp.weixin.qq.com/s/rRvbBpBiFw7syic_LrFI9g,5秒下线一辆车，特斯拉开源了这个新专利！,20251005,周日,微信-全球风口,PB-普,251011周,
https://mp.weixin.qq.com/s/yCMffiFjJBxub1ydMA7slw,惊现高管离职潮！马斯克亲信操盘xAI，千亿美元能填AGI野望？,20250928,周日,微信-新智元,PB-普,251011周,
https://mp.weixin.qq.com/s/Ngh5qQTYZzhGSs9roJfbTw,超1400亿！马斯克被曝新融资，英伟达参投142亿,20251008,周三,微信-智东西,PB-普,251011周,
https://mp.weixin.qq.com/s/2KZgrNDfJuIhDHS15f6A_w,重磅｜清华物理系传奇姚顺宇离职，不认同Anthropic，加入DeepMind,20251008,周三,微信-机器之心,PB-普,251011周,
https://mp.weixin.qq.com/s/7xL8_McRWGnzjSy5cbx5TA,管你模型多大，250份有毒文档统统放倒，Anthropic：LLM比想象中脆弱,20251010,周五,微信-机器之心,PB-普,251011周,
https://mp.weixin.qq.com/s/FomQXc9ZzcLZ9OoUVHYNng,英国前首相加入微软和反华AI公司,20251010,周五,微信-知潜KnowFuture,PB-普,251011周,
https://mp.weixin.qq.com/s/dB5z9Lta7TTiytPV3b2sNQ,一周冲上全球前5！这款“卖声音赚钱”的App，暴露了AI时代的真相,20250928,周日,微信-硅基观察Pro,PB-普,251011周,
https://mp.weixin.qq.com/s/z6yjOH8xvAOeM6HNaq3IWg,老黄押宝「美版DeepSeek」！谷歌天才叛将创业，一夜吸金20亿美元,20251010,周五,微信-新智元,PB-普,251011周,
https://mp.weixin.qq.com/s/fFcj-E1pjXVebdLWv1Vtgw,Murati翁荔陈丹琦公司发布首个产品，让大模型微调门槛暴降，要重新发明一个OpenAI,20251002,周四,微信-量子位,PB-普,251011周,
https://mp.weixin.qq.com/s/OBnvgkTxcbIx3KNILK2zcg,AI 编码赛道正长出一个新赛道：去年 Q4 开始，今年 Q1 升温，目前已经获得美国顶级风投如 Accel、A16z 等的投资。\n\n也就是说：AI 应用里又长出了 AI 应用。\n \n简单讲，该赛道的机会在于：开发人员使用 AI 编码工具时往往输出结果会有错误，导致工程师要花大量时间修正，因此作为 AI 编码赛道的一种次级效应，专门负责代码审查/Review 的 AI 应用诞生了。\n \n举个例子是：上周刚获得 B 轮的 CodeRabbit。\n\nCodeRabbit 成立于 2023 年初，目前估值已达 5.5 亿美元，其能理解公司代码库，可以像同事一样识别代码错误并提供反馈。目前已有数千名开发者每月向其支付 30 美元，该公司收入月增长 20%，现正在帮 Chegg、Groupon 等公司节省代码审查的时间。\n \n类似公司还包括有：Qodo Merge、Sourcery。\n\n这些公司有两个特点：\n \n1，都已经把 AI 审查做成核心产品和商业模式，且深度集成在 PR/MR 流程里。如 CodeRabbit  是个 GitHub 的应用型 AI 审查机器人，会自动生成 PR 摘要、逐行建议、持续跟随每次 commit 的增量审查，支持在评论里追问、让 bot 继续修改建议并生成发布说明，定位就是“把一位细致的同事装进 PR 里”。\n \n2，目前 Anthropic 的 Claude Code 及 Cursor 这种 AI 编码头部公司实际上都已推出 AI 代码审查，但这些公司认为：他们在产品深度与技术广度上（如可验证修复、跨仓理解、团队规则学习、合规与自托管），要较捆绑式的解决方案更全面，因此长远看客户会更喜欢独立产品。\n \n不过，该细分赛道也已竞争激烈。\n\n像 Graphite，A16z 领投了它的 A 轮，今年又获得 Accel 领投的 B 轮，A16z 继续跟投。其定位要更像是个“现代化工程协作平台”，AI 审查只是一个加分项。\n\n再如 Greptile，去年获得 Initialized 的种子轮，现在美媒正传它已获得 Benchmark 领投的 A 轮。其更像是个“AI 代码知识库/搜索引擎”，核心定位是：全仓库语义检索+AI 问答，更倾向帮助理解代码库/辅助审查，而不是直接替代审查。\n\n// 今天加入会员有优惠券，请点击这个链接，老会员续费也请点击链接。,20250923,周二,微信-硅发布,PB-普,251011周,
https://mp.weixin.qq.com/s/im-SVS4EtOfOxSsVRC6GSA,泡泡玛特的玩具收入，超过迪士尼了，成年人才是玩具的最佳消费者,20250927,周六,微信-Founder Park,PB-普,251011周,
https://mp.weixin.qq.com/s/wLjroO9Bn4oG9cuLOO-dWw,AI圈大佬刷屏小红书，印奇、李开复、刘知远们集体下场整活，评论区秒变科技版吐槽大会,20250928,周日,微信-DataFunTalk,PB-普,251011周,
https://mp.weixin.qq.com/s/J9d0mxDbL5b_MpRQaSBbEg,九月中文大模型基准测评结果发布！,20250929,周一,微信-CLUE中文语言理解测评基准,PB-普,251011周,
https://mp.weixin.qq.com/s/0UpIKQvZnz8uBwqyDd4jaA,十位离职华为的「天才少年」,20250928,周日,微信-量子位,PB-普,251011周,
https://mp.weixin.qq.com/s/6Hegk_nZJBFYtrbBtF9yiQ,《大模型的第一性思考》李建忠对话GPT5与Transformer发明者Lukasz Kaiser实录,20251010,周五,微信-李建忠研思,PA-日周++,251011周,
https://t.zsxq.com/ODBnJ,反共识：2025年，Agent可能不会爆发_20250124,20250124,周五,星球-AI产品经理大本营,PB-普,251011周,
https://mp.weixin.qq.com/s/q5-F7-69_VTsed3H6ze7tA,前Figure AI 负责人创业做机器人，获阿里投资 | 涌现New Things,20250927,周六,微信-智能涌现,PB-普,251011周,
https://t.zsxq.com/cANV9,周日换频道（292）_团员分享_做“AI日报志愿者”的收获复盘｜被“奖励函数”点亮的每一天 @知之_20251005,20251005,周日,星球-AI产品经理大本营,PB-普,251011周,
https://t.zsxq.com/99uy3,内推福利_新增3个JD in 深圳 & 合肥（含1个实习JD）_AI产品经理_共计89个_20250929,20250929,周一,星球-AI产品经理大本营,PB-普,251011周,
http://xhslink.com/o/4GPWKrrqmgJ,（AI视频：秋月归人团圆——为央视频制作的中秋祝福（1分3秒））,20251010,\,APP-小红书,PB-日,251011周,需要登录或无法访问
