链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://www.remotion.dev/docs/ai/skills,Agent Skills | Remotion | Make videos programmatically,20260410,周五,Web_OT,PB-普,260207周,
https://github.com/wshuyi/remotion-video-skill,GitHub - wshuyi/remotion-video-skill: A Claude Code Skill for creating programmatic videos with Remotion framework · GitHub,20260201,\,Web-GitHub,PB-普,260207周,未提取日期
https://github.com/anthropics/skills/tree/main,GitHub - anthropics/skills: Public repository for Agent Skills · GitHub,20260201,\,Web-GitHub,PB-普,260207周,未提取日期
https://github.com/luwill/research-skills,GitHub - luwill/research-skills: Some commonly used research experiences and processes are encapsulated into Agent skills. · GitHub,20260201,\,Web-GitHub,PB-普,260207周,未提取日期
https://mp.weixin.qq.com/s/qlbCkX2P_efd2WK32BlC3Q,Clawdbot 教程 01：模型的配置和切换,20260201,周日,微信-歸藏的AI工具箱,PB-普,260207周,
https://mp.weixin.qq.com/s/kX6vo3On2iekFpL_DC5kqw,如何为当前任务找到最匹配的Skills？,20260131,周六,微信-Next蔡蔡,PB-普,260207周,
https://github.com/vercel-labs/skills/tree/main/skills/find-skills,skills/skills/find-skills at main · vercel-labs/skills · GitHub,20260203,\,Web-GitHub,PB-普,260207周,未提取日期
https://github.com/vercel-labs/skills,GitHub - vercel-labs/skills: The open agent skills tool - npx skills · GitHub,20260203,\,Web-GitHub,PB-普,260207周,未提取日期
https://m.okjike.com/originalPosts/6980a770c5a1d4e6496677ac,ClaudeCode的创建者Boris再次分享Anthropic内部总结的ClaudeCode使用技巧简短而清晰，很多技巧都非常有用，强烈推荐看看：------并行工作是头号生产力秘诀同时开3-5个gitworktree，每个跑一个独立的Claude会话。,20260202,周一,APP-即刻,PB-普,260207周,
https://x.com/bcherny/status/2017742741636321619?s=20,JavaScript is not available.,20260204,\,Web-X,PB-普,260207周,未提取日期
https://mp.weixin.qq.com/s/cLyenxqPX71L0zTSy2uYGQ,How To Play AI Beta：拾象 2026 AGI 投资思考开源,20260202,周一,微信-海外独角兽,PA-日周++,260207周,
https://mp.weixin.qq.com/s/7GGm5YPo9RGWhQyMwajG_A,Meta股价大涨，微软暴跌10%！背后却藏着AI浪潮的最大赢家,20260204,周三,微信-全球风口,PB-普,260207周,
https://mp.weixin.qq.com/s/Yy-ShgzElAcbEzDEODMtSA,告别“对讲机”时代：面壁智能给 AI 装上了“神经末梢”,20260205,周四,微信-AI科技大本营,PB-普,260207周,
https://mp.weixin.qq.com/s/p2_NWfgT6dMa5oThwzdR8A,面壁智能CEO李大海：告别“对讲机模式”，我们把AI交互从头做了一遍,20260204,周三,微信-腾讯科技,PB-普,260207周,
https://minicpm-omni.openbmb.cn/,（体验链接）,20260206,\,,PB-普,260207周,未提取来源信息
https://github.com/OpenBMB/MiniCPM-o,"GitHub - OpenBMB/MiniCPM-o: A Gemini 2.5 Flash Level MLLM for Vision, Speech, and Full-Duplex Multimodal Live Streaming on Your Phone · GitHub",20260206,\,Web-GitHub,PB-普,260207周,未提取日期
https://huggingface.co/spaces/openbmb/minicpm-omni,MiniCPM-o 4.5 Demo - a Hugging Face Space by openbmb,20260206,\,Web-Huggingface,PB-普,260207周,未提取日期
https://mp.weixin.qq.com/s/_Al77NQfvhmZIAZkauH0Qw,让大模型【告别回合制】：同时看、听、说、一直察言观色｜MiniCPM-o 4.5 开源,20260204,周三,微信-赛博禅心,PB-普,260207周,
https://mp.weixin.qq.com/s/TUPekE8KbnefLdPfBtstlA,中门对狙！Claude Opus 4.6和GPT-5.3 Codex同时发布，这下真的AI春晚了。,20260206,周五,微信-数字生命卡兹克,PB-普,260207周,
https://mp.weixin.qq.com/s/L3Tbd4KMmPnahnStnunTVA,Claude Opus 4.6 发布，全线碾压 GPT-5.2，一文详解,20260206,周五,微信-赛博禅心,PB-普,260207周,
https://www-cdn.anthropic.com/0dd865075ad3132672ee0ab40b05a53f14cf5288.pdf,（System Card）,20260207,\,,PB-普,260207周,未提取来源信息
https://mp.weixin.qq.com/s/YNAFjeu4H0enZ4PYWTgEoQ,ClawdBot正在引爆全球灾难!各大CEO预警：不要安装,20260130,周五,微信-链感AI,PB-普,260207周,
https://m.okjike.com/originalPosts/697c18a9c5a1d4e649f6bcbf,晚点发了「BAT」（字节、阿里、腾讯）开启中国AI决赛圈的深度报道，完成度太太太高了，目测同题无人可敌，牛了个逼的。,20260130,周五,APP-即刻,PB-普,260207周,
https://mp.weixin.qq.com/s/JKSS8ucwXN0yGPpA9qxA_g,Google挖走Hume AI团队，发力语音情绪识别,20260203,周二,微信-GD梯度下降,PB-普,260207周,
https://my.feishu.cn/wiki/FQZJw1BCziy62FkyDL5csTZ6nsg,AI产品经理的实操手册,20260309,周一,飞书OT分享,PR_引用,260207周,
https://my.feishu.cn/wiki/HTr7wBZRRiv7Zrkgw87ctqVhneb,2.1.6 情感AI/AI社交/AI陪伴（45篇）,20250101,周三,飞书OT分享,PR_引用,260207周,
https://t.zsxq.com/19IfWqqLs,（重发）强烈推荐大家体验下最新的情感AI产品：Hume.AI_20240401,20240413,周六,星球-AI产品经理大本营,PA-周++,260207周,
https://t.zsxq.com/19r0j5kDp,团员分享_Hume.AI CEO Alan Cowen最新访谈视频（42分钟）_@lyc_20240422,20240422,周一,星球-AI产品经理大本营,PA-周++,260207周,
https://t.zsxq.com/SkSu4,Hume.AI的API演示界面惊艳上线、情感AI赛道正在开启_20240506,20240506,周一,星球-AI产品经理大本营,PA-周++,260207周,
https://mp.weixin.qq.com/s/Uf-vJ20DlCX9c1wP6m8s9g,估值1.3万亿！SpaceX兼并xAI，马斯克的太空算力故事背后另有目的,20260205,周四,微信-全球风口,PB-普,260207周,
https://mp.weixin.qq.com/s/UoYyAlxPkdkcoPnNrvNP5g,万亿市值一夜蒸发！Claude Cowork血洗全球软件业，老黄急了,20260205,周四,微信-新智元,PB-普,260207周,
https://mp.weixin.qq.com/s/Pa61AAq3yL79e5ZcwHaVJw,昨夜，Claude智能体压垮华尔街，近万亿刀市值蒸发,20260205,周四,微信-机器之心,PB-普,260207周,
https://github.com/anthropics/knowledge-work-plugins,GitHub - anthropics/knowledge-work-plugins: Open source repository of plugins primarily intended for knowledge workers to use in Claude Cowork · GitHub,20260206,\,Web-GitHub,PB-普,260207周,未提取日期
https://mp.weixin.qq.com/s/TyCnwCOTBgGRyCGhnzPeJw,近7000亿！史上最大单笔融资要来了,20260204,周三,微信-智东西,PB-普,260207周,
https://mp.weixin.qq.com/s/S8DElXBseV-aYwe6q61qVA,速递｜紧追OpenAI，Anthropic估值近3500亿美元，启动员工巨额股权变现,20260204,周三,微信-Z Potentials,PB-普,260207周,
https://mp.weixin.qq.com/s/T1D2CQpmDkLYF7EuvTTJgg,黄仁勋2026大模型座上宾：杨植麟,20260203,周二,微信-量子位,PB-普,260207周,
https://mp.weixin.qq.com/s/LGq0iCALc9m7wJdVtchmKw,Jason Rubin从Meta离职，结束十一年VR征程,20260205,周四,微信-映维网Nweon,PB-普,260207周,
https://mp.weixin.qq.com/s/NWJpHLeuGGTzmRDEKMLQgQ,实测可灵3.0 - 属于每个人的AI导演时代。,20260205,周四,微信-数字生命卡兹克,PB-普,260207周,
https://mp.weixin.qq.com/s/WQq9e1DUz81WUJgye3fmPQ,Clawdbot 之后，我们离能规模化落地的 Agent 还差什么？,20260203,周二,微信-Founder Park,PA-日周++,260207周,
https://mp.weixin.qq.com/s/K50US5vL5BGVhRXKXYO8VA,当我们在谈论 Agent Infra 时我们在谈论什么,20260127,周二,微信-我世界的源代码,PB-普,260207周,
https://mp.weixin.qq.com/s/Ia86VWKtqLSABaVzu3Bsfw,AI看不懂的色盲测试背后，藏着一场像素与诗意的战争。,20260203,周二,微信-数字生命卡兹克,PB-普,260207周,
https://t.zsxq.com/Uf4vy,周日换频道（301）_「成长搭子群」内部分享精选25（10个内容点）_20260201,20260201,周日,星球-AI产品经理大本营,PA-周++,260207周,
https://t.zsxq.com/6HlpJ,重要福利（72小时内）_免费开通小报童「黄钊的AI日报·第十季」_20260206,20260206,周五,星球-AI产品经理大本营,PA-周++,260207周,
https://t.zsxq.com/4gsaj,内推福利_新增3个JD in 深圳_共计102个_20260202,20260202,周一,星球-AI产品经理大本营,PB-普,260207周,
https://mp.weixin.qq.com/s/PZYXfCiVZdk5Jq7CaY5SQQ,（同样是看「黄钊的AI日报」，为什么收获的差别，可达1万倍？）,20260207,\,微信X失效,PR_引用,260207周,未提取日期
https://www.xiaohongshu.com/discovery/item/697dcc0f0000000022022cbf?source=webshare&xhsshare=pc_web&xsec_token=ABqNm4-awzo16TykSsbw4HprGXCyM7rPLIO_zk0F07zOI=&xsec_source=pc_share,（AI短片：东韵芳华（1分39秒））,20260205,\,APP-小红书,PB-日,260207周,需要登录或无法访问
https://mp.weixin.qq.com/s/nIyoYxnMagI7yzjP2XXSfQ,星球涨价，倒计时2天,20260204,周三,微信-hanniman,PB-日,260207周,
https://www.xiaohongshu.com/discovery/item/697b4a19000000001a025c49?source=webshare&xhsshare=pc_web&xsec_token=AB0cSfddoj0jxWiIXUuZPH4RmgeG-ZUB2iZCljyAaU-sQ=&xsec_source=pc_share,（AI视频：AirPods Pro 广告（1分17秒））,20260203,\,APP-小红书,PB-日,260207周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/697471b5000000001a032788?source=webshare&xhsshare=pc_web&xsec_token=ABHMiqEkIJdMHZe1uHFvjwPuih52VRvmEZ6JOzkBm4DpU=&xsec_source=pc_share,（AI治愈短片「田园生活」（6分38秒））,20260201,\,APP-小红书,PB-日,260207周,需要登录或无法访问
