链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://mp.weixin.qq.com/s/uB8cExIx95bbJ1QNGy8yxg,很多朋友龙虾装完第一周，为何依旧很难用起来？ |【经纬低调分享】,20260309,周一,微信-经纬创投,PB-普,260314周,
https://mp.weixin.qq.com/s/peU9diy6wf-iadNnQtqUcw,不要干活！快给 AI 装修办公室去！,20260313,周五,微信-AI炼金术,PB-普,260314周,
https://www.xiaohongshu.com/discovery/item/69ac239f0000000015021934?source=webshare&xhsshare=pc_web&xsec_token=ABhqUqt1dbg6xRA6leTJ_eKAUhIMirIwPxzDe9G_8QDwk=&xsec_source=pc_share,（AI动画短片「未曾告别」（7分2秒））,20260310,\,APP-小红书,PB-普,260314周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69a90d80000000000d0083e6?source=webshare&xhsshare=pc_web&xsec_token=ABkYTCtPautErU3vBM76dGhvOAcRBDMXeLcosBOHc6cBE=&xsec_source=pc_share,（AI视频「关于人类回忆」（4分35秒））,20260308,\,APP-小红书,PB-普,260314周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69aabd6b000000001a01ebec?source=webshare&xhsshare=pc_web&xsec_token=AB7k6UzOe_pphGXbhfkf4OLwu0scsjb6ihCBes0sWUdb4=&xsec_source=pc_share,（AI动画短片「浮生江海」，方言配音、配乐都是AI生成的（6分21秒））,20260311,\,APP-小红书,PB-普,260314周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69a721610000000022020cf5?source=webshare&xhsshare=pc_web&xsec_token=ABHWVpZtzpRRf8SFpAkzDL5y7Xdzui8PupbItYTJHejwE=&xsec_source=pc_share,（AI粘土动画「泥猫灶王」（4分57秒））,20260309,\,APP-小红书,PB-普,260314周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69b2cef7000000001d012b6e?source=webshare&xhsshare=pc_web&xsec_token=ABuLhc2OPyqZXsloauxxjkco8f78WWqmuBbY2WQRA9ACk=&xsec_source=pc_share,（AI视频「Rainy Days」（3分6秒））,20260314,\,APP-小红书,PB-普,260314周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69a7a90c0000000023038225?source=webshare&xhsshare=pc_web&xsec_token=ABHWVpZtzpRRf8SFpAkzDL517cLfMTGsBiLpIeyxSey_M=&xsec_source=pc_share,（AI地产广告「嘘！我发现了一个秘密…」（2分50秒））,20260313,\,APP-小红书,PB-普,260314周,需要登录或无法访问
https://www.xiaohongshu.com/discovery/item/69ae851f0000000015020f79?source=webshare&xhsshare=pc_web&xsec_token=ABPfw7IzzOdpaPlIf3iFvHJOiCnPm2iGLptgCCAOQ4Ow4=&xsec_source=pc_share,（AI视频「流水线的人生」（3分30秒））,20260312,\,APP-小红书,PB-普,260314周,需要登录或无法访问
https://mp.weixin.qq.com/s/lopU0A1nVdlpECU_t9iuTQ,让Agent彻底“开眼”！7分钟教你用Apify让Claude Code实时抓取全网数据，实用性直接10倍起飞,20260301,周日,微信-恶人笔记,PA-日周++,260314周,
https://mp.weixin.qq.com/s/jw06Xng5yGCOtgva5zjiTg,Claude Code 推出 /loop 无限循环，一台电脑即可化身无数小龙虾,20260307,周六,微信-AGI Hunt,PA-日周++,260314周,
https://mp.weixin.qq.com/s/vjMG8i7DwQ7R2B1C4AVQdA,Claude悄悄更新了Skills生成器，这绝对是一次史诗级升级。,20260311,周三,微信-数字生命卡兹克,PA-日周++,260314周,
https://github.com/anthropics/skills/tree/main/skills/skill-creator,skills/skills/skill-creator at main · anthropics/skills · GitHub,20260312,\,Web-GitHub,PB-普,260314周,未提取日期
https://mp.weixin.qq.com/s/I61u0wTsJX1W6VGMGTPA1g,OpenClaw联网工具完全指南：让AI获取实时信息的能力最大化,20260303,周二,微信-猫哥AI量化,PB-普,260314周,
https://github.com/vercel-labs/agent-browser/tree/main,GitHub - vercel-labs/agent-browser: Browser automation CLI for AI agents · GitHub,20260313,\,Web-GitHub,PB-普,260314周,未提取日期
https://tavily.com/,Tavily,20260313,\,,PB-普,260314周,未提取来源信息
https://clawhub.ai/gpyAngyoujun/multi-search-engine,Multi Search Engine — ClawHub,20260313,\,,PB-普,260314周,未提取来源信息
https://metaso.cn/search-api/api-keys,秘塔AI搜索,20260313,\,,PB-普,260314周,未提取来源信息
https://open.bigmodel.cn/,智谱AI开放平台,20260313,\,,PB-普,260314周,未提取来源信息
https://clawhub.ai/parags/deep-research-pro,Deep Research Pro — ClawHub,20260313,\,,PB-普,260314周,未提取来源信息
https://mp.weixin.qq.com/s/mzQdQlEYviHU0IZcEiGgXQ,Pencil + Claude Code：AI 时代的快速原型图开发流程,20260304,周三,微信-暴走的xiao松鼠,PB-普,260314周,
https://pencil.dev/,Pencil – Design on canvas. Land in code.,20260312,\,,PB-普,260314周,未提取来源信息
https://mp.weixin.qq.com/s/mhFyX7bOyrOkIcDhnPoMFw,小白养虾指南：火山的ArkClaw把养虾的门槛打到地板了,20260311,周三,微信-刘小排r,PB-普,260314周,
https://v2ig.cn/cRm03IcFyUU/,（官网链接）,20260312,\,,PB-普,260314周,未提取来源信息
https://www.volcengine.com/docs/6396/2249541?lang=zh,配置消息渠道--云服务器-火山引擎,20260312,\,,PB-普,260314周,未提取来源信息
https://mp.weixin.qq.com/s/ElpuiIh3css7XtmI9Ciwgw,所有用OpenClaw的朋友，我都劝你先装上这个能保命的Skill。,20260313,周五,微信-数字生命卡兹克,PB-普,260314周,
https://clawhub.ai/spclaudehome/skill-vetter,Skill Vetter — ClawHub,20260314,\,,PB-普,260314周,未提取来源信息
https://clawhub.ai/,ClawHub,20260314,\,,PB-普,260314周,未提取来源信息
https://mp.weixin.qq.com/s/bh3wi-CmBDTS2ZnbH0L6Vw,OpenClaw最强外挂出现：小龙虾抓不到数据有救了！,20260308,周日,微信-量子位,PB-普,260314周,
https://github.com/D4Vinci/Scrapling,GitHub - D4Vinci/Scrapling: 🕷️ An adaptive Web Scraping framework that handles everything from a single request to a full-scale crawl! · GitHub,20260314,\,Web-GitHub,PB-普,260314周,未提取日期
https://m.okjike.com/originalPosts/69abd4a025bae566129ab186,谷歌的这个 CDP MCP 实在是太方便了，我去！,20260307,周六,APP-即刻,PB-普,260314周,
https://github.com/ChromeDevTools/chrome-devtools-mcp,GitHub - ChromeDevTools/chrome-devtools-mcp: Chrome DevTools for coding agents · GitHub,20260314,\,Web-GitHub,PB-普,260314周,未提取日期
https://www.xiaohongshu.com/discovery/item/697b3bef000000000b013b9b?source=webshare&xhsshare=pc_web&xsec_token=CBHKktVvnljm0_43IlUbbSgenwQe-GtNksmLsFZ6SBOuM=&xsec_source=pc_share,（中转API，数据会被人偷看么？）,20260310,\,APP-小红书,PB-普,260314周,需要登录或无法访问
https://www.xiaohongshu.com/explore/69ab87b50000000015020fb5?app_platform=ios&app_version=9.20&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBB5mQh6KaR7LnLxmokH6rQBwF-bsmrqxyBE-JLsbySXs=&author_share=1&xhsshare=WeixinSession&shareRedId=N0wyRkc2O002NzUyOTgwNjY0OThKSUlB&apptime=1772947822&share_id=3cb3be11917f4d1caebe88e9a1e622d7,API中转站的商业模式？ - 小红书,20260310,\,,PB-普,260314周,未提取来源信息
https://mp.weixin.qq.com/s/s_8yqfuwh_hhiey7pYB-aQ,龙虾最大痛点被官方插件升级！对话永不忘记，GPT和Gemini最强模型都可接入,20260309,周一,微信-量子位,PB-普,260314周,
https://mp.weixin.qq.com/s/xyBaJfG_R7jHmcybgaICvQ,OpenAI为龙虾紧急收购了一家23人公司,20260310,周二,微信-量子位,PB-普,260314周,
https://mp.weixin.qq.com/s/PszEPEHv-q0OicQPx-0G9Q,第一个能在手机上跑的小龙虾来了，它的名字，叫miclaw。,20260309,周一,微信-数字生命卡兹克,PB-普,260314周,
https://mp.weixin.qq.com/s/P-lBAqB-_kyoK2h9MY85XQ,腾讯「鹅虾」紧急上线！一手实测：养虾门槛归零，QQ企微钉钉全能接,20260310,周二,微信-量子位,PB-普,260314周,
https://www.codebuddy.cn/agents/,Tencent Cloud CodeBuddy,20260311,\,,PB-普,260314周,未提取来源信息
https://www.codebuddy.ai/agents,Tencent Cloud CodeBuddy,20260311,\,,PB-普,260314周,未提取来源信息
https://mp.weixin.qq.com/s/U3tFcuId9omJspGGeTTO-A,腾讯悄咪咪做了个 QClaw，用微信就能跟龙虾对话了！,20260308,周日,微信-特工宇宙,PB-普,260314周,
https://mp.weixin.qq.com/s/vyabrIUPyDsvXVLHi1vevA,"微信直接操作OpenClaw,实测腾讯亲儿子QClaw，一键本地部署启动",20260309,周一,微信-摸鱼小李,PB-普,260314周,
https://watcha.cn/products/qclaw,（观猹平台）,20260310,\,Web-观猹,PB-普,260314周,JS渲染页面、未提取标题、未提取日期
https://autoglm.zhipuai.cn/autoclaw/,AutoClaw（澳龙）- OpenClaw一键安装 | 飞书集成 | AI助手下载,20260311,\,,PB-普,260314周,未提取来源信息
https://mp.weixin.qq.com/s/_HZBBlad99_yaxzrPCzleg,独家扫描141个OpenClaw 项目，赚最多钱的不是做AI的,20260307,周六,微信-全球风口,PB-普,260314周,
https://mp.weixin.qq.com/s/FtYMIr9XRFSFfzvKyQZIsA,OpenClaw 上门安装，就选「龙虾到家」！,20260307,周六,微信-特工宇宙,PB-普,260314周,
https://longxiadaojia.com/,龙虾到家 — OpenClaw 上门安装部署服务 | 认证技师，一次搞定,20260309,\,,PB-普,260314周,未提取来源信息
https://mp.weixin.qq.com/s/ELJcncSDmDjzi8_q7Hc_QA,Anthropic在同一周发布了应用商店和裁员预警，这不是巧合,20260310,周二,微信-全球风口,PB-普,260314周,
https://mp.weixin.qq.com/s/HG7oBnaq7pFWkdj837wJIw,突发！Anthropic起诉美国政府，指控特朗普“越权封杀”,20260310,周二,微信-智东西,PB-普,260314周,
https://mp.weixin.qq.com/s/s6f9wRo6x7o1Pr7iD6oZPw,打工人狂喜！Claude聊天直出交互式图表，免费，100多家SaaS企业一夜失眠,20260313,周五,微信-智东西,PB-普,260314周,
https://mp.weixin.qq.com/s/ltdwhCjzfFgvjlJhH61rEg,美军杀人AI猛料曝出！Claude24小时锁定伊朗1000个目标，战争彻底变天,20260310,周二,微信-新智元,PB-普,260314周,
https://mp.weixin.qq.com/s/9nJJjoMJH6Pr1oCrJb5LBg,马斯克最新对话：AI 毁灭人类的概率有 20%，但它将创造一个没有钱的“全民高收入”时代,20260313,周五,微信-AI科技大本营,PB-普,260314周,
https://mp.weixin.qq.com/s/BcckyFtQwaFPCzgTJ23NnA,xAI又跑两个华人联创！11走9只剩2人，马斯克承认第一次建错了,20260313,周五,微信-量子位,PB-普,260314周,
https://mp.weixin.qq.com/s/x1PDYZM2P8vSauWJUBXbyw,马斯克从Cursor挖走两位天才少年,20260313,周五,微信-量子位,PB-普,260314周,
https://mp.weixin.qq.com/s/s8IyrVSX_wjPNeVWAh8fUw,美国医疗市场AI争夺战：巨头押注，创业公司能赢吗？,20260312,周四,微信-硅谷101,PB-普,260314周,
https://mp.weixin.qq.com/s/KsqOq-v_alaQHFh5h6UPOg,一个被低估的AI Agent核心竞争力,20260311,周三,微信-深思圈,PA-日周++,260314周,
https://mp.weixin.qq.com/s/zTSraDG4fpjK3ADBW7y_-Q,全面解析“世界模型”：定义、路线、实践与AGI的更近一步,20260306,周五,微信-硅谷101,PB-普,260314周,
https://mp.weixin.qq.com/s/aH-qBjuUHsBbzC9Unfso8w,【直播回放】成长的底层逻辑（AI、产品经理强相关，150页PPT，1小时50分钟）,20260308,周日,微信-hanniman,PA-日周++,260314周,
https://t.zsxq.com/MBeDx,这个世界上，已经有一个地方，会同时放大“人的优点和缺点”_20260312,20260312,周四,星球-AI产品经理大本营,PB-普,260314周,
https://t.zsxq.com/hLT3t,内推福利_新增4个JD（北京/上海/杭州/深圳/成都/佛山）_共计79个_20260313,20260313,周五,星球-AI产品经理大本营,PB-普,260314周,
https://mp.weixin.qq.com/s/x9we1p7wkD7R30qDcTUlFg,对话 Elys 创始人 Tristan：人的灵魂是所有 context 的总和，我们从未被真正连接过,20260306,周五,微信-Founder Park,PB-日,260314周,
https://mp.weixin.qq.com/s/_1ir5jZy8x4W-g2vOxZbYQ,黄钊的AI周报（1900字精华版）_第401期,20260307,周六,微信-hanniman,PB-日,260314周,
