链接,标题,日期,星期,来源,精选合集,周报时间,异常信息
https://mp.weixin.qq.com/s/PS1nEXFGbAruPI4gTVPjfw,甲方索要源代码，其实就是个笑话,20251002,周四,微信-ToB老人家,PB-普,251018周,
http://xhslink.com/o/5RwJ0CrBXpv,（AI视频：“青春之约”——5位水利大师，拥抱年少的自己（49秒））,20251018,\,APP-小红书,PB-普,251018周,需要登录或无法访问
http://xhslink.com/o/3qOnha34nhP,（、AI视频：成都城市宣传片——用AI动画“摆龙门阵”（2分37秒））,20251017,\,APP-小红书,PB-普,251018周,需要登录或无法访问
https://mp.weixin.qq.com/s/g9Dqk2iZDnvUmbvZ3-Y30A,AI圈再颠覆！中国AI翻译耳机通话翻译，实测震撼,20251014,周二,微信-新智元,PB-普,251018周,
http://xhslink.com/o/ALheo89FJN4,（、AI视频：属于自己的答案（1分42秒））,20251012,\,APP-小红书,PB-普,251018周,需要登录或无法访问
https://m.okjike.com/originalPosts/68ef520fd9abb9785d882c31,找到了SunoV5最牛批的用法！,20251015,周三,APP-即刻,PB-普,251018周,
https://mp.weixin.qq.com/s/8GC1_JWGBZk1lr5LJ85yWg,00后黄彦钧再出圈！央视报道“手搓”真·钢铁侠！网友：军迷减速带！,20251007,周二,微信-机器人大讲堂,PB-普,251018周,
http://xhslink.com/o/3nobmHPbokM,（、AI视频：霍格沃兹师生探访齐鲁大地（1分10秒））,20251014,\,APP-小红书,PB-普,251018周,需要登录或无法访问
https://mp.weixin.qq.com/s/XvpAB4oROrn4s7vq66h2uQ,“一根线连所有”成真，GPMI黑科技让电视大屏直接进化到下个世代,20250928,周日,微信-智东西,PB-普,251018周,
https://t.zsxq.com/De9GI,重要会员福利发布：AI季度资料包（2025Q3版-82份-632M）_20251015,20251015,周三,星球-AI产品经理大本营,PA-周++,251018周,
https://mp.weixin.qq.com/s/agWhNNfWZcGXjH6Mq_Q7AA,用了3年飞书多维表格后，我终于为你们总结了一份保姆级教程。,20251014,周二,微信-数字生命卡兹克,PA-日周++,251018周,
https://base.feishu.cn/,飞书多维表格官网 - 是AI表格，也是业务系统的AI搭建平台,20251015,\,,PA-日周++,251018周,未提取来源信息
https://m.okjike.com/originalPosts/68e7c29c709ecd5aa387024c,今天给大家分享一个百万粉丝博主的内容生产工作流。,20251009,周四,APP-即刻,PB-普,251018周,
https://mp.weixin.qq.com/s?__biz=MzYyMTY1NDA0Nw==&mid=2247510844&idx=1&sn=80c2709c7a2b1d8fd2f3597bc45998aa,实测 Manus 1.5 版本：Agent 能力全方面提升，轻松生成复杂应用,20251017,周五,微信-特工宇宙,PB-普,251018周,
https://langsnap-asmkq9xh.manus.space/,LangSnap - Learn Languages by Snapping Photos,20251018,\,,PB-普,251018周,未提取来源信息
https://aipodhub-9trunnsl.manus.space/,AI Podcast Hub,20251018,\,,PB-普,251018周,未提取来源信息
https://watcha.cn/products/manus15,（官网地址）,20251018,\,Web-观猹,PB-普,251018周,JS渲染页面、未提取标题、未提取日期
https://blogs.windows.com/windowsexperience/2025/10/16/making-every-windows-11-pc-an-ai-pc/,Making every Windows 11 PC an AI PC | Windows Experience Blog,20251016,周四,Web_OT,PB-普,251018周,
https://mp.weixin.qq.com/s?__biz=MzYyMTY1NDA0Nw==&mid=2247510816&idx=1&sn=508827ebfd1702df3341ee4fc2698b5e,我们花了 10 万块，只为这一份 AI PPT 口碑榜,20251002,周四,微信-特工宇宙,PB-普,251018周,
https://mp.weixin.qq.com/s/Ksy57O07ZQR7JpF2R2VvUw,豆包语音 2.0：数学公式也能读,20251016,周四,微信-赛博禅心,PB-普,251018周,
https://console.volcengine.com/speech/new/,账号登录-火山引擎,20251017,\,,PB-普,251018周,未提取来源信息
https://console.volcengine.com/speech/new/experience/clone,账号登录-火山引擎,20251017,\,,PB-普,251018周,未提取来源信息
https://m.okjike.com/originalPosts/68f11b6100c0686ab57507eb,很多朋友问我这几天用 Suno 做的音乐是咋做的索性搞了一套万能 Suno 提示词，一键直出！,20251016,周四,APP-即刻,PB-普,251018周,
https://mp.weixin.qq.com/s/v9DysezfvRYD5GNAwKchVg,就诊问问新版本，从搜索到陪伴,20251010,周五,微信-小众消息,PB-普,251018周,
https://mp.weixin.qq.com/s?__biz=MzU5MTA2MzA4Nw==&mid=2247486712&idx=1&sn=c6a9b654447b132f72ba4e440ed364aa&key=daf9bdc5abc4e8d0eedcc2945ec03389561cd117ae181f9bcabf5acf3cdb6a3e84bafed4a08f1018b5516c9e27154f98790cba0591288f573b9c6c72420ff0a80bcde385de4e595ac636a3fa831e52c8bc0999a6fdb337cad5f0151a3527cb5bcaf964630bef2d449bfaaa8c5067c5ec07ab2587094fb1347550a2e4d5950033&ascene=1&uin=MTYxNDIyMTEyMQ%3D%3D&devicetype=UnifiedPCMac&version=f2641112&lang=en&countrycode=MT&exportkey=n_ChQIAhIQLnuFj%2Bs8n6K0EV9OEEe%2BGRLrAQIE97dBBAEAAAAAAP5UOn%2B%2Fy34AAAAOpnltbLcz9gKNyK89dVj0L5n7ai0rEO2ipfM3wbwHphE%2FcTkRnXBlLS48Cxn2dlaEKV5ITGR8OCUgp3yZarq0v%2BYoUmgEaWYrHgNKRcyW5D%2B9C33x5tBUQ93JYSUmTJKoJ8xM3ZmOX%2BOWQ%2FERC9c%2B9PPIXYvwmUjAruxC9T7bauh1BKfwwEIQaD7FEk8U4IKonQ623vI2QPB7eLCiATnDfBYYPPYRI8ZK%2Bi3U0d1xAaUQgVBFUndlUmsdkzfCXu84VAqMiIGA4xh%2BU%2Bmd96u1EGg5CtQ%3D&acctmode=0&pass_ticket=UDCa9pzez1JUeEve2B7v3976jJRpVtpcFSAampXv5YZ6vT0werksZA873tCmik4%2F&wx_header=0,云迹，水穷处,20251017,周五,微信-科技暴论,PA-日周++,251018周,
https://mp.weixin.qq.com/s/uK4sxTVwsbFgs0mlIOqUzw,简单聊聊一下Google新发的视频模型Veo3.1。,20251016,周四,微信-数字生命卡兹克,PB-普,251018周,
https://mp.weixin.qq.com/s/0rtvxXPfCHsqKgvnSLjeTg,Hassabis官宣用AI点燃「人造太阳」！无限能源时代加速到来,20251017,周五,微信-新智元,PB-普,251018周,
https://mp.weixin.qq.com/s/pSuUNqs8KXR8tHREZ0WtLQ,Salesforce 成了 Claude 的机房,20251015,周三,微信-赛博禅心,PB-普,251018周,
https://m.okjike.com/originalPosts/68efd6111ed9b53c7830c96f,Anthropic居然还有货，发布了ClaudeHaiku4.5模型代码能力上跟Sonnet4接近，但是价格只有30%，速度比Sonnet4快两倍！,20251015,周三,APP-即刻,PB-普,251018周,
https://mp.weixin.qq.com/s/jEz6W9A8BeseGxADWcAKGw,又一苹果华人AI高管被Meta高薪挖走了，这次是清华校友CMU博士,20251016,周四,微信-新智元,PB-普,251018周,
https://mp.weixin.qq.com/s/CGyi-2DxlFieSkfUmh3muw,曾拒15亿美金，超级天才Andrew Tulloch重返Meta，Thinking Machines Lab痛失联创,20251012,周日,微信-AI思想会,PB-普,251018周,
https://mp.weixin.qq.com/s/L135GqmGAGFSrbrTEhs6Cw,英伟达AI超算3999开售，「掌心之中」可部署所有大参数开源模型！,20251014,周二,微信-新智元,PB-普,251018周,
https://mp.weixin.qq.com/s/o4CQf2GOob-IIMbrdldOGw,速递｜英伟达的AI帝国：揭秘其顶尖初创企业投资版图,20251013,周一,微信-Z Potentials,PB-普,251018周,
https://mp.weixin.qq.com/s/PYmYs1vbkUP5RqsFWcvI8g,ChatGPT 将开放成人内容｜pornduct.com 已指向 ChatGPT,20251015,周三,微信-赛博禅心,PB-普,251018周,
https://mp.weixin.qq.com/s/G27q856N0Y2cju5KkSmw1w,黑洞物理学家加盟OpenAI，GPT-5 Pro半小时重现人类数天推导,20251017,周五,微信-机器之心,PB-普,251018周,
https://mp.weixin.qq.com/s?__biz=MzkzNjkzNjk0Nw==&mid=2247550580&idx=1&sn=d648e886bdf9b30628cb5e9643cd9ddf,售价3万元起，M5版Apple Vision Pro将于10月22日发售,20251016,周四,微信-映维网Nweon,PB-普,251018周,
https://mp.weixin.qq.com/s/mT09otljKq-bKgA6pV2fkA,TikTok、美团、滴滴、比亚迪、快手扎堆涌向巴西,20251014,周二,微信-知潜KnowFuture,PB-普,251018周,
https://mp.weixin.qq.com/s/55bexwqPGg3aNMIiebcBBA,晚点独家丨爱诗科技完成 1 亿元 B+ 轮新融资，ARR 突破 4000 万美元,20251017,周五,微信-晚点LatePost,PB-普,251018周,
https://mp.weixin.qq.com/s/SSqkHsT4WDtvub9L5ebSNg,中国最大出行平台做Robotaxi，刚刚融了20亿,20251011,周六,微信-智能车参考,PB-普,251018周,
https://mp.weixin.qq.com/s/p1wTrEzVUVtdsWh9zYP15Q,（智谱被传上市前突击大裁员！）,20251014,\,微信X失效,PB-普,251018周,未提取日期
https://mp.weixin.qq.com/s/TgzjRqx3BNGzY4khaUoCAg,机器人交流纪要（2025.9）,20251013,周一,微信-科技暴论,PB-普,251018周,
https://mp.weixin.qq.com/s/QcuQIsYnWDOmplJRiusraQ,历史性时刻，时的科技完成载多人飞行试验，创始人同乘,20251017,周五,微信-空中的士eVTOL,PB-普,251018周,
https://mp.weixin.qq.com/s/thg4FZAXzyOGSqfLPMKKpQ,安世出事对芯片供应链的扰动,20251015,周三,微信-土人观芯,PB-普,251018周,
https://mp.weixin.qq.com/s/QncYeTUe73yGWxg5Kpbm5g,又加100%关税，特朗普一怒为稀土！但究竟还能折腾到啥程度？,20251013,周一,微信-全球风口,PB-普,251018周,
https://mp.weixin.qq.com/s/IDzNolabuie5-KRN974ZFA,0.1%稀土价值，撬动全球AI供应链的杠杆,20251010,周五,微信-未尽研究,PB-普,251018周,
https://mp.weixin.qq.com/s/y9OMAw5JBgDMTbVQM4C_YA,黄仁勋女儿首秀直播：英伟达具身智能布局藏哪些关键信号？,20251015,周三,微信-机器人大讲堂,PA-日周++,251018周,
https://mp.weixin.qq.com/s/Ikl93dlVqVZoHos-CFyJwg,喝点VC｜YC对谈Anthropic预训练负责人：预训练团队也要考虑推理问题，如何平衡预训练和后训练仍在早期探索阶段,20251016,周四,微信-Z Potentials,PB-普,251018周,
https://mp.weixin.qq.com/s/K4eROyUU97QZY4uTacMtRw,深度讨论 Online Learning ：99 条思考读懂 LLM 下一个核心范式｜Best Ideas,20250930,周二,微信-海外独角兽,PB-普,251018周,
https://t.zsxq.com/O7C1U,内推福利_新增3个JD（北京1个，上海2个）_AI产品经理_共计91个_20251016,20251016,周四,星球-AI产品经理大本营,PB-普,251018周,
https://mp.weixin.qq.com/s/sLnrps6OoDBV8xYvNNbWBg,智能体开发大赛、AI 项目月度路演，近期优质 AI 活动都在这里,20251011,周六,微信-Founder Park,PB-普,251018周,
http://xhslink.com/o/7TiEq06BgwW,（AI视频：纸巾变悬浮金鱼创意转场（18秒））,20251016,\,APP-小红书,PB-日,251018周,需要登录或无法访问
https://m.okjike.com/originalPosts/68ee40908ac6b034c0db0e06,最近尝试用即梦AI数字人模型1.5 来还原课文中的《口技》，发现数字人角色已经不再只是站桩对口型了，还可以进行大幅度运动，还可以运镜！,20251014,周二,APP-即刻,PB-日,251018周,
https://mp.weixin.qq.com/s/Gr1lg_XRpn1icyGVFI-vXQ,微盟 AI 产品负责人孙茜：不做 Agent 的 SaaS 厂商，恐将被「革命」丨SaaS + Agent 十人谈,20251001,周三,微信-雷峰网,PB-日,251018周,
https://mp.weixin.qq.com/s/5AvMgUqcARYFttJeZI1OoQ,从“毒芯片”到“电子垃圾”，全面剖析AI对环境的真实破坏,20251013,周一,微信-刘润,PB-日,251018周,
